***begin of header***
date&time [local time];date&time [UTC];longitude [°];lattitude [°];height [m];PM10 [ug/m3];PM4 [ug/m3];PM2.5 [ug/m3];PM1 [ug/m3];0,25 µm;0,28 µm;0,30 µm;0,35 µm;0,40 µm;0,45 µm;0,50 µm;0,58 µm;0,65 µm;0,70 µm;0,80 µm;1,00 µm;1,30 µm;1,60 µm;2,00 µm;2,50 µm;3,00 µm;3,50 µm;4,00 µm;5,00 µm;6,50 µm;7,50 µm;8,50 µm;10,00 µm;12,50 µm;15,00 µm;17,50 µm;20,00 µm;25,00 µm;30,00 µm;32,00 µm;Temp. [°C]; humidity [%rH]; pressure [hPa];serial-No;software-version
2020-08-17 02:27:12;2020-08-17 00:26:12;E10,906860;N48,358303;H490,0;8,0;7,1;6,7;6,1;30311;20845;14422;8604;2363;670;511;149;55;48;47;7;53;18;18;8;2;2;2;1;0;1;0;0;0;0;0;0;0;0;0;21,9;0,0;949,0;@@@SRISS;SW V7-0 (2020-04-06)
2020-08-17 02:32:12;2020-08-17 00:31:12;E10,906860;N48,358303;H490,0;7,7;7,5;7,1;6,4;31919;21436;15102;9068;2557;820;632;165;35;55;36;10;60;21;22;8;4;3;1;0;0;0;0;0;0;0;0;0;0;0;0;22,1;0,0;949,0;@@@SRISS;SW V7-0 (2020-04-06)
2020-08-17 02:37:12;2020-08-17 00:36:12;E10,906860;N48,358303;H490,0;8,7;8,1;7,6;6,8;33618;23473;16186;9858;2719;859;591;170;49;65;66;10;50;17;29;17;3;2;3;1;0;0;0;0;0;0;0;0;0;0;0;21,9;0,0;949,0;@@@SRISS;SW V7-0 (2020-04-06)
2020-08-17 02:42:12;2020-08-17 00:41:13;E10,906860;N48,358303;H490,0;9,0;8,5;8,1;7,4;36648;25581;17704;10931;2865;991;660;192;86;51;53;12;49;28;23;10;3;2;2;1;0;0;0;0;0;0;0;0;0;0;0;21,9;0,0;949,0;@@@SRISS;SW V7-0 (2020-04-06)
2020-08-17 02:47:12;2020-08-17 00:46:13;E10,906860;N48,358303;H490,0;9,1;8,6;8,1;7,4;36722;25419;17788;10928;2846;968;711;154;57;61;44;7;58;22;20;11;3;3;3;1;0;0;0;0;0;0;0;0;0;0;0;21,7;0,0;949,0;@@@SRISS;SW V7-0 (2020-04-06)
2020-08-17 02:52:12;2020-08-17 00:51:13;E10,906860;N48,358303;H490,0;8,1;7,3;6,7;5,8;28650;19325;13555;8211;2264;675;537;166;55;48;60;12;63;23;31;14;5;4;3;0;1;0;0;0;0;0;0;0;0;0;0;21,3;0,0;949,0;@@@SRISS;SW V7-0 (2020-04-06)
2020-08-17 02:57:12;2020-08-17 00:56:14;E10,906860;N48,358303;H490,0;7,7;6,4;5,9;5,1;25481;17145;11483;7035;2006;626;454;144;56;55;49;12;46;30;21;16;4;2;2;1;0;0;1;0;0;0;0;0;0;0;0;20,9;0,0;949,0;@@@SRISS;SW V7-0 (2020-04-06)
2020-08-17 03:02:12;2020-08-17 01:01:14;E10,906860;N48,358303;H490,0;6,8;6,4;5,9;5,2;26018;17807;11994;7153;1920;639;465;124;60;55;45;14;40;18;24;13;3;3;4;0;0;0;0;0;0;0;0;0;0;0;0;20,9;0,0;949,0;@@@SRISS;SW V7-0 (2020-04-06)
2020-08-17 03:07:12;2020-08-17 01:06:14;E10,906860;N48,358303;H490,0;6,9;6,4;5,9;5,2;25966;17601;12158;7205;1954;642;504;130;56;63;49;9;43;19;23;11;3;3;1;2;0;0;0;0;0;0;0;0;0;0;0;21,1;0,0;949,0;@@@SRISS;SW V7-0 (2020-04-06)
2020-08-17 03:12:12;2020-08-17 01:11:14;E10,906860;N48,358303;H490,0;7,1;6,5;6,0;5,3;26769;17958;12305;7349;2063;658;482;125;50;54;42;5;55;18;16;11;5;3;2;0;1;0;0;0;0;0;0;0;0;0;0;21,1;0,0;949,0;@@@SRISS;SW V7-0 (2020-04-06)
2020-08-17 03:17:12;2020-08-17 01:16:15;E10,906860;N48,358303;H490,0;7,0;6,5;6,0;5,3;26132;17871;12250;7415;1975;643;502;136;48;45;60;11;45;25;16;14;4;3;3;1;0;0;0;0;0;0;0;0;0;0;0;21,1;0,0;949,0;@@@SRISS;SW V7-0 (2020-04-06)
2020-08-17 03:22:12;2020-08-17 01:21:15;E10,906860;N48,358303;H490,0;6,8;6,4;6,0;5,2;26076;17779;12389;7247;2006;635;511;147;55;52;51;7;47;19;27;11;3;3;1;1;0;0;0;0;0;0;0;0;0;0;0;21,1;0,0;950,8;@@@SRISS;SW V7-0 (2020-04-06)
2020-08-17 03:27:12;2020-08-17 01:26:15;E10,906860;N48,358303;H490,0;7,2;6,2;5,8;5,3;26253;17772;12213;7426;1987;680;514;160;44;73;55;14;47;21;15;7;2;1;2;1;0;1;0;0;0;0;0;0;0;0;0;20,9;0,0;950,8;@@@SRISS;SW V7-0 (2020-04-06)
2020-08-17 03:32:13;2020-08-17 01:31:15;E10,906860;N48,358303;H490,0;6,9;6,3;5,9;5,2;26092;17577;11921;7301;2004;616;513;150;55;62;46;14;40;14;24;14;3;1;2;0;1;0;0;0;0;0;0;0;0;0;0;20,9;0,0;950,8;@@@SRISS;SW V7-0 (2020-04-06)
2020-08-17 03:37:13;2020-08-17 01:36:16;E10,906860;N48,358303;H490,0;7,7;6,2;5,7;5,0;25109;17088;11304;6896;1970;644;474;131;56;61;45;8;37;24;23;9;2;3;3;1;0;0;0;1;0;0;0;0;0;0;0;20,9;0,0;950,8;@@@SRISS;SW V7-0 (2020-04-06)
2020-08-17 03:42:13;2020-08-17 01:41:16;E10,906860;N48,358303;H490,0;7,2;6,0;5,5;4,8;23600;15921;10909;6587;1762;607;438;137;57;62;61;12;49;19;23;17;4;1;3;0;0;0;1;0;0;0;0;1;0;0;0;20,2;0,0;950,8;@@@SRISS;SW V7-0 (2020-04-06)
2020-08-17 03:47:13;2020-08-17 01:46:16;E10,906860;N48,358303;H490,0;7,8;6,3;5,6;4,7;22942;15519;10473;6512;1776;625;460;130;51;57;70;14;71;19;30;18;4;4;3;1;1;1;0;0;0;1;0;1;0;0;0;20,0;0,0;950,8;@@@SRISS;SW V7-0 (2020-04-06)
2020-08-17 03:52:13;2020-08-17 01:51:17;E10,906860;N48,358303;H490,0;6,3;5,7;5,2;4,5;22244;15237;10043;6077;1695;580;440;142;49;63;50;12;61;27;18;9;4;1;3;2;0;0;0;0;0;0;0;0;0;0;0;19,8;0,0;950,8;@@@SRISS;SW V7-0 (2020-04-06)
2020-08-17 03:57:13;2020-08-17 01:56:17;E10,906860;N48,358303;H490,0;6,2;5,4;5,0;4,4;21659;14753;10062;5934;1622;561;430;156;65;64;56;10;53;25;17;8;1;3;2;0;0;1;0;0;0;0;0;0;0;0;0;20,0;0,0;950,8;@@@SRISS;SW V7-0 (2020-04-06)
2020-08-17 04:02:13;2020-08-17 02:01:17;E10,906860;N48,358303;H490,0;6,2;5,7;5,1;4,3;21006;14403;9714;5843;1660;542;483;167;79;77;59;16;54;34;18;12;6;3;3;1;0;0;0;0;0;0;0;0;0;0;0;20,0;0,0;950,8;@@@SRISS;SW V7-0 (2020-04-06)
2020-08-17 04:07:13;2020-08-17 02:06:17;E10,906860;N48,358303;H490,0;6,8;5,5;5,0;4,3;21179;13814;9198;5678;1552;544;470;144;65;69;67;16;60;17;21;14;2;2;2;1;0;0;1;0;0;0;0;0;0;0;0;20,0;0,0;950,8;@@@SRISS;SW V7-0 (2020-04-06)
2020-08-17 04:12:13;2020-08-17 02:11:18;E10,906860;N48,358303;H490,0;5,8;5,2;4,8;4,1;20336;13694;9108;5358;1431;510;455;144;54;68;62;7;47;30;17;10;4;1;2;0;1;0;0;0;0;0;0;0;0;0;0;20,0;0,0;950,8;@@@SRISS;SW V7-0 (2020-04-06)
2020-08-17 04:17:13;2020-08-17 02:16:18;E10,906860;N48,358303;H490,0;5,7;5,3;4,8;4,1;20099;13340;8911;5257;1494;524;415;143;53;60;59;12;45;22;27;14;5;2;1;1;0;0;0;0;0;0;0;0;0;0;0;19,8;0,0;950,8;@@@SRISS;SW V7-0 (2020-04-06)
2020-08-17 04:22:13;2020-08-17 02:21:18;E10,906860;N48,358303;H490,0;6,4;5,4;4,9;4,1;20364;13387;9040;5417;1425;522;469;149;60;52;56;8;61;24;23;11;4;4;1;1;0;1;0;0;0;0;0;0;0;0;0;19,8;0,0;950,8;@@@SRISS;SW V7-0 (2020-04-06)
2020-08-17 04:27:13;2020-08-17 02:26:19;E10,906860;N48,358303;H490,0;7,0;5,4;4,9;4,1;20511;13277;8995;5353;1400;462;408;173;48;63;70;15;53;31;24;8;5;2;2;0;1;0;0;1;0;0;0;0;0;0;0;19,4;0,0;950,8;@@@SRISS;SW V7-0 (2020-04-06)
2020-08-17 04:32:13;2020-08-17 02:31:19;E10,906860;N48,358303;H490,0;7,4;5,4;5,0;4,2;20476;13323;8812;5292;1419;538;427;158;67;75;62;15;70;31;26;10;3;2;2;0;0;1;0;1;1;0;1;0;1;0;0;19,4;0,0;950,8;@@@SRISS;SW V7-0 (2020-04-06)
2020-08-17 04:37:13;2020-08-17 02:36:19;E10,906860;N48,358303;H490,0;6,6;5,6;5,0;4,2;20794;13562;8888;5271;1432;501;424;151;59;66;63;12;57;19;29;15;3;2;2;2;1;0;0;0;0;1;0;0;0;0;0;19,4;0,0;950,8;@@@SRISS;SW V7-0 (2020-04-06)
2020-08-17 04:42:14;2020-08-17 02:41:19;E10,906860;N48,358303;H490,0;6,3;5,1;4,8;4,1;20706;13558;8726;5096;1388;456;452;126;44;74;67;13;55;23;16;8;3;1;2;0;0;0;0;1;0;0;0;1;0;0;0;19,4;0,0;950,8;@@@SRISS;SW V7-0 (2020-04-06)
2020-08-17 04:47:14;2020-08-17 02:46:20;E10,906860;N48,358303;H490,0;7,0;5,9;5,3;4,3;21511;13555;8851;5168;1446;505;480;182;83;69;74;14;65;29;33;16;4;2;3;1;1;0;0;0;1;0;0;0;0;0;0;19,0;0,0;950,8;@@@SRISS;SW V7-0 (2020-04-06)
2020-08-17 04:52:14;2020-08-17 02:51:20;E10,906860;N48,358303;H490,0;6,4;5,7;5,1;4,3;21660;13803;8645;5008;1440;480;440;124;56;55;52;14;47;32;23;17;6;2;2;0;1;0;0;0;0;0;0;0;0;0;0;19,0;0,0;950,8;@@@SRISS;SW V7-0 (2020-04-06)
2020-08-17 04:57:14;2020-08-17 02:56:20;E10,906860;N48,358303;H490,0;6,3;5,9;5,4;4,6;22144;14276;8952;5363;1746;726;898;353;128;113;58;13;73;18;27;12;2;2;2;1;0;0;0;0;0;0;0;0;0;0;0;19,0;0,0;952,5;@@@SRISS;SW V7-0 (2020-04-06)
2020-08-17 05:02:14;2020-08-17 03:01:21;E10,906860;N48,358303;H490,0;6,1;5,8;5,3;4,4;22019;13968;8630;5047;1372;483;433;153;62;90;83;15;71;33;29;14;4;3;0;1;0;0;0;0;0;0;0;0;0;0;0;19,0;0,0;952,5;@@@SRISS;SW V7-0 (2020-04-06)
2020-08-17 05:07:14;2020-08-17 03:06:21;E10,906860;N48,358303;H490,0;6,2;5,7;5,2;4,3;21361;13405;8693;4831;1353;480;469;164;75;69;58;16;61;33;27;17;5;2;2;1;0;0;0;0;0;0;0;0;0;0;0;19,0;0,0;950,8;@@@SRISS;SW V7-0 (2020-04-06)
2020-08-17 05:12:14;2020-08-17 03:11:21;E10,906860;N48,358303;H490,0;6,0;5,7;5,2;4,3;21667;13697;8637;4972;1377;473;442;157;61;62;71;10;56;27;31;15;3;3;2;0;0;0;0;0;0;0;0;0;0;0;0;19,0;0,0;950,8;@@@SRISS;SW V7-0 (2020-04-06)
2020-08-17 05:17:14;2020-08-17 03:16:21;E10,906860;N48,358303;H490,0;7,9;6,4;5,4;4,4;21710;13489;8519;4929;1365;509;537;199;98;95;65;11;80;34;21;17;9;8;4;2;0;1;0;0;0;0;0;0;0;0;0;18,8;0,0;950,8;@@@SRISS;SW V7-0 (2020-04-06)
2020-08-17 05:22:14;2020-08-17 03:21:22;E10,906860;N48,358303;H490,0;6,4;5,8;5,1;4,2;21001;13433;8362;4756;1359;490;408;162;85;76;86;15;48;25;30;18;5;4;3;1;0;0;0;0;0;0;0;0;0;0;0;18,6;0,0;952,5;@@@SRISS;SW V7-0 (2020-04-06)
2020-08-17 05:27:14;2020-08-17 03:26:22;E10,906860;N48,358303;H490,0;6,0;5,5;5,0;4,1;20947;13274;8291;4790;1323;437;434;155;68;67;43;18;68;25;20;14;5;3;2;1;0;0;0;0;0;0;0;0;0;0;0;18,8;0,0;952,5;@@@SRISS;SW V7-0 (2020-04-06)
2020-08-17 05:32:14;2020-08-17 03:31:22;E10,906860;N48,358303;H490,0;9,2;7,8;6,3;4,4;21388;13684;8653;5066;1511;579;516;194;101;109;119;22;106;55;55;35;13;9;9;2;0;0;0;0;0;0;0;0;0;0;0;18,8;0,0;952,5;@@@SRISS;SW V7-0 (2020-04-06)
2020-08-17 05:37:14;2020-08-17 03:36:22;E10,906860;N48,358303;H490,0;6,2;5,5;4,9;4,0;20348;12901;7906;4506;1252;437;441;148;70;85;63;17;55;23;32;14;4;2;3;0;1;0;0;0;0;0;0;0;0;0;0;18,6;0,0;952,5;@@@SRISS;SW V7-0 (2020-04-06)
2020-08-17 05:42:14;2020-08-17 03:41:23;E10,906860;N48,358303;H490,0;5,6;5,3;4,8;4,0;20217;12793;7859;4511;1286;487;405;146;59;77;57;13;56;31;27;10;3;4;2;0;0;0;0;0;0;0;0;0;0;0;0;19,0;0,0;952,5;@@@SRISS;SW V7-0 (2020-04-06)
2020-08-17 05:47:14;2020-08-17 03:46:23;E10,906860;N48,358303;H490,0;5,5;5,3;4,9;4,1;20475;12916;8156;4620;1342;461;484;182;72;75;64;13;61;38;22;7;4;2;2;0;0;0;0;0;0;0;0;0;0;0;0;18,8;0,0;952,5;@@@SRISS;SW V7-0 (2020-04-06)
2020-08-17 05:52:15;2020-08-17 03:51:23;E10,906860;N48,358303;H490,0;10,6;7,4;6,0;4,3;20648;13163;8122;4676;1378;526;601;281;99;131;106;31;132;54;41;22;11;8;8;5;1;0;1;0;1;0;0;0;0;0;1;18,8;0,0;950,8;@@@SRISS;SW V7-0 (2020-04-06)
2020-08-17 05:57:15;2020-08-17 03:56:24;E10,906860;N48,358303;H490,0;11,8;8,7;7,0;4,8;20906;13633;9144;5746;1962;951;1021;458;209;222;193;23;183;71;54;33;16;8;11;2;0;1;0;1;0;0;1;0;0;0;0;19,0;0,0;950,8;@@@SRISS;SW V7-0 (2020-04-06)
2020-08-17 06:02:15;2020-08-17 04:01:24;E10,906860;N48,358303;H490,0;6,5;5,7;5,0;3,9;19201;12317;7739;4296;1301;479;504;199;86;97;96;11;80;29;31;16;7;4;3;2;0;0;0;0;0;0;0;0;0;0;0;18,8;0,0;950,8;@@@SRISS;SW V7-0 (2020-04-06)
2020-08-17 06:07:15;2020-08-17 04:06:24;E10,906860;N48,358303;H490,0;6,8;5,3;4,6;3,7;18461;11707;7365;4089;1234;417;395;145;71;76;64;5;57;28;26;16;6;3;5;0;0;0;1;0;1;0;0;0;0;0;0;18,8;0,0;952,5;@@@SRISS;SW V7-0 (2020-04-06)
2020-08-17 06:12:15;2020-08-17 04:11:24;E10,906860;N48,358303;H490,0;7,6;5,3;4,5;3,6;18105;11418;7064;3927;1179;420;423;176;60;78;71;16;36;26;30;12;6;5;5;1;0;1;0;1;0;0;0;0;0;0;0;18,8;0,0;952,5;@@@SRISS;SW V7-0 (2020-04-06)
2020-08-17 06:17:15;2020-08-17 04:16:25;E10,906860;N48,358303;H490,0;6,2;5,4;4,7;3,6;18038;11638;7058;4037;1247;431;431;140;67;71;70;10;70;35;29;20;7;3;3;2;0;0;0;0;0;0;0;0;0;0;0;18,8;0,0;952,5;@@@SRISS;SW V7-0 (2020-04-06)
2020-08-17 06:22:15;2020-08-17 04:21:25;E10,906860;N48,358303;H490,0;5,8;5,1;4,5;3,7;18085;11276;7202;4030;1210;421;464;174;97;89;67;19;69;18;27;10;8;2;3;0;1;0;0;0;0;0;0;0;0;0;0;18,6;0,0;952,5;@@@SRISS;SW V7-0 (2020-04-06)
2020-08-17 06:27:15;2020-08-17 04:26:25;E10,906860;N48,358303;H490,0;4,9;4,6;4,1;3,4;17081;10679;6570;3759;1104;403;356;140;55;78;63;16;51;20;22;13;3;3;2;0;0;0;0;0;0;0;0;0;0;0;0;18,6;0,0;952,5;@@@SRISS;SW V7-0 (2020-04-06)
2020-08-17 06:32:15;2020-08-17 04:31:26;E10,906860;N48,358303;H490,0;5,5;4,9;4,4;3,5;16920;10766;6627;3748;1060;391;412;193;80;74;85;22;75;42;22;15;5;3;0;2;0;0;0;0;0;0;0;0;0;0;0;18,4;0,0;952,5;@@@SRISS;SW V7-0 (2020-04-06)
2020-08-17 06:37:15;2020-08-17 04:36:26;E10,906860;N48,358303;H490,0;7,6;6,1;4,9;3,5;16224;10481;6530;3826;1178;441;518;235;96;114;100;18;115;56;33;16;10;5;11;1;1;0;0;0;0;0;0;0;0;0;0;18,6;0,0;950,8;@@@SRISS;SW V7-0 (2020-04-06)
2020-08-17 06:42:15;2020-08-17 04:41:26;E10,906860;N48,358303;H490,0;6,8;5,3;4,4;3,3;15884;9960;6367;3591;1004;401;425;173;72;114;77;19;76;32;32;22;7;5;4;1;0;0;1;0;0;0;0;0;0;0;0;18,8;0,0;950,8;@@@SRISS;SW V7-0 (2020-04-06)
2020-08-17 06:47:15;2020-08-17 04:46:26;E10,906860;N48,358303;H490,0;8,0;6,6;5,2;3,5;16198;10330;6540;3683;1091;464;495;200;100;142;120;28;107;33;50;30;15;11;8;2;0;0;0;0;0;0;0;0;0;0;0;18,6;0,0;950,8;@@@SRISS;SW V7-0 (2020-04-06)
