
***begin of header***
date&time [local time];type;PM10 [ug/m3];PM4 [ug/m3];PM2.5 [ug/m3];PM1 [ug/m3];CalPM10;CalPM4;CalPM2.5;CalPM1;T-fact;T-out [°C];T-aerosol[°C];rH [%];status;date&time [UTC];longitude;lattitude;height [m];serial-no;time-resolution;software-version;cell-no;last calibration [local time]
***end of header***

2020-08-17 07:20:00;measure;1,4;1,4;1,4;1,1;1,1;1,2;1,1;1,1;0,8;22,9;31,5;37,2;800,0;2020-08-17 05:19:37;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-17 07:25:00;measure;1,2;1,2;1,2;1,1;1,1;1,2;1,1;1,1;0,8;23,3;31,5;37,3;800,0;2020-08-17 05:24:38;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-17 07:30:00;measure;1,5;1,5;1,5;1,5;1,1;1,2;1,1;1,1;0,8;23,4;31,5;37,2;800,0;2020-08-17 05:29:38;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-17 07:35:00;measure;1,4;1,4;1,4;1,4;1,1;1,2;1,1;1,1;0,8;23,4;31,6;37,4;800,0;2020-08-17 05:34:38;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-17 07:40:00;measure;1,8;1,8;1,8;1,7;1,1;1,2;1,1;1,1;0,8;23,1;31,6;37,2;800,0;2020-08-17 05:39:38;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-17 07:45:00;measure;1,7;1,7;1,7;1,5;1,1;1,2;1,1;1,1;0,8;23,2;31,6;37,1;800,0;2020-08-17 05:44:38;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-17 07:50:00;measure;1,9;1,9;1,9;1,9;1,1;1,2;1,1;1,1;0,8;23,3;31,6;37,2;800,0;2020-08-17 05:49:39;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-17 07:55:00;measure;1,6;1,6;1,6;1,6;1,1;1,2;1,1;1,1;0,8;23,4;31,6;37,4;800,0;2020-08-17 05:54:39;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-17 08:00:00;measure;1,8;1,8;1,8;1,8;1,1;1,2;1,1;1,1;0,8;23,6;31,7;37,4;800,0;2020-08-17 05:59:39;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-17 08:05:00;measure;1,9;1,9;1,9;1,8;1,1;1,2;1,1;1,1;0,8;23,6;31,7;37,1;800,0;2020-08-17 06:04:39;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-17 08:10:00;measure;2,0;2,0;2,0;1,7;1,1;1,2;1,1;1,1;0,8;23,5;31,7;37,3;800,0;2020-08-17 06:09:39;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-17 08:15:00;measure;1,9;1,9;1,9;1,7;1,1;1,2;1,1;1,1;0,8;23,6;31,7;37,0;800,0;2020-08-17 06:14:39;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-17 08:20:00;measure;2,0;2,0;2,0;1,8;1,1;1,2;1,1;1,1;0,8;23,7;31,7;36,9;800,0;2020-08-17 06:19:40;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-17 08:25:00;measure;1,9;1,9;1,9;1,8;1,1;1,2;1,1;1,1;0,8;23,6;31,7;37,0;800,0;2020-08-17 06:24:40;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-17 08:30:00;measure;1,6;1,6;1,6;1,6;1,1;1,2;1,1;1,1;0,8;23,8;31,7;37,0;800,0;2020-08-17 06:29:40;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-17 08:35:00;measure;1,5;1,5;1,5;1,5;1,1;1,2;1,1;1,1;0,8;23,5;31,8;36,7;800,0;2020-08-17 06:34:40;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-17 08:40:00;measure;1,7;1,7;1,7;1,7;1,1;1,2;1,1;1,1;0,8;23,8;31,8;36,9;800,0;2020-08-17 06:39:40;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-17 08:45:00;measure;1,8;1,8;1,8;1,8;1,1;1,2;1,1;1,1;0,8;23,6;31,8;37,6;800,0;2020-08-17 06:44:41;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-17 08:50:00;measure;1,7;1,7;1,7;1,7;1,1;1,2;1,1;1,1;0,8;23,6;31,8;38,0;800,0;2020-08-17 06:49:41;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-17 08:55:00;measure;1,6;1,6;1,6;1,6;1,1;1,2;1,1;1,1;0,8;23,3;31,7;38,1;800,0;2020-08-17 06:54:41;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-17 09:00:00;measure;1,6;1,6;1,6;1,6;1,1;1,2;1,1;1,1;0,8;23,3;31,6;38,9;800,0;2020-08-17 06:59:41;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-17 09:05:00;measure;1,1;1,1;1,1;1,1;1,1;1,2;1,1;1,1;0,8;23,1;31,5;39,2;800,0;2020-08-17 07:04:41;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-17 09:10:00;measure;0,9;0,9;0,9;0,9;1,1;1,2;1,1;1,1;0,8;22,7;31,3;40,6;800,0;2020-08-17 07:09:42;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-17 09:15:00;measure;0,4;0,4;0,4;0,4;1,1;1,2;1,1;1,1;0,8;22,5;31,2;40,8;800,0;2020-08-17 07:14:42;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-17 09:20:00;measure;0,4;0,4;0,4;0,4;1,1;1,2;1,1;1,1;0,8;22,6;31,2;41,3;800,0;2020-08-17 07:19:42;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-17 09:25:00;measure;0,0;0,0;0,0;0,0;1,1;1,2;1,1;1,1;0,8;22,1;31,1;41,0;800,0;2020-08-17 07:24:42;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-17 09:30:00;measure;0,0;0,0;0,0;0,0;1,1;1,2;1,1;1,1;0,8;22,0;31,0;41,4;800,0;2020-08-17 07:29:42;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
