
***begin of header***
date&time [local time];type;PM10 [ug/m3];PM4 [ug/m3];PM2.5 [ug/m3];PM1 [ug/m3];CalPM10;CalPM4;CalPM2.5;CalPM1;T-fact;T-out [°C];T-aerosol[°C];rH [%];status;date&time [UTC];longitude;lattitude;height [m];serial-no;time-resolution;software-version;cell-no;last calibration [local time]
2020-08-16 03:10:00;measure;4,9;4,9;4,3;4,3;1,1;1,2;1,1;1,1;0,8;23,5;32,2;38,7;800,0;2020-08-16 01:09:21;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 03:15:00;measure;4,5;4,5;4,0;4,0;1,1;1,2;1,1;1,1;0,8;23,6;32,2;38,8;800,0;2020-08-16 01:14:21;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 03:20:00;measure;4,1;4,1;3,6;3,6;1,1;1,2;1,1;1,1;0,8;23,6;32,1;38,9;800,0;2020-08-16 01:19:21;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 03:25:00;measure;4,1;3,9;3,7;3,6;1,1;1,2;1,1;1,1;0,8;23,4;32,0;39,1;800,0;2020-08-16 01:24:22;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 03:30:00;measure;3,8;3,6;3,6;3,6;1,1;1,2;1,1;1,1;0,8;23,2;32,0;39,1;800,0;2020-08-16 01:29:22;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 03:35:00;measure;3,5;3,5;3,4;3,4;1,1;1,2;1,1;1,1;0,8;23,4;31,9;39,1;800,0;2020-08-16 01:34:22;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 03:40:00;measure;3,2;3,2;3,1;3,1;1,1;1,2;1,1;1,1;0,8;23,5;31,9;38,9;800,0;2020-08-16 01:39:22;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 03:45:00;measure;3,2;3,2;2,9;2,9;1,1;1,2;1,1;1,1;0,8;23,3;31,8;38,9;800,0;2020-08-16 01:44:22;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 03:50:00;measure;2,9;2,9;2,9;2,9;1,1;1,2;1,1;1,1;0,8;23,5;31,8;39,0;800,0;2020-08-16 01:49:23;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 03:55:00;measure;3,2;3,2;3,0;3,0;1,1;1,2;1,1;1,1;0,8;23,3;31,7;39,1;800,0;2020-08-16 01:54:23;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 04:00:00;measure;3,1;3,1;3,1;3,1;1,1;1,2;1,1;1,1;0,8;23,0;31,7;39,2;800,0;2020-08-16 01:59:23;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 04:05:00;measure;2,9;2,9;2,9;2,9;1,1;1,2;1,1;1,1;0,8;23,2;31,6;39,0;800,0;2020-08-16 02:04:23;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 04:10:00;measure;2,8;2,8;2,8;2,8;1,1;1,2;1,1;1,1;0,8;23,2;31,6;39,1;800,0;2020-08-16 02:09:23;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 04:15:00;measure;2,9;2,9;2,9;2,9;1,1;1,2;1,1;1,1;0,8;23,1;31,5;39,4;800,0;2020-08-16 02:14:24;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 04:20:00;measure;3,0;3,0;3,0;3,0;1,1;1,2;1,1;1,1;0,8;23,2;31,5;39,6;800,0;2020-08-16 02:19:24;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 04:25:00;measure;3,5;3,5;3,4;3,4;1,1;1,2;1,1;1,1;0,8;23,3;31,5;39,9;800,0;2020-08-16 02:24:24;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 04:30:00;measure;3,6;3,6;3,6;3,4;1,1;1,2;1,1;1,1;0,8;23,3;31,4;40,1;800,0;2020-08-16 02:29:24;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 04:35:00;measure;4,1;4,1;4,1;3,9;1,1;1,2;1,1;1,1;0,8;23,1;31,4;40,1;800,0;2020-08-16 02:34:24;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 04:40:00;measure;3,9;3,9;3,9;3,8;1,1;1,2;1,1;1,1;0,8;22,9;31,4;40,1;800,0;2020-08-16 02:39:25;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 04:45:00;measure;3,5;3,5;3,5;3,5;1,1;1,2;1,1;1,1;0,8;22,8;31,3;39,1;800,0;2020-08-16 02:44:25;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 04:50:00;measure;2,8;2,8;2,8;2,8;1,1;1,2;1,1;1,1;0,8;22,4;31,2;38,9;800,0;2020-08-16 02:49:25;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 04:55:00;measure;2,6;2,6;2,6;2,6;1,1;1,2;1,1;1,1;0,8;22,5;31,2;39,0;800,0;2020-08-16 02:54:25;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 05:00:00;measure;2,7;2,7;2,7;2,7;1,1;1,2;1,1;1,1;0,8;22,7;31,1;39,2;800,0;2020-08-16 02:59:25;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 05:05:00;measure;2,9;2,9;2,9;2,9;1,1;1,2;1,1;1,1;0,8;22,6;31,1;39,4;800,0;2020-08-16 03:04:26;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 05:10:00;measure;2,8;2,8;2,8;2,8;1,1;1,2;1,1;1,1;0,8;22,4;31,0;39,4;800,0;2020-08-16 03:09:26;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 05:15:00;measure;2,5;2,5;2,5;2,5;1,1;1,2;1,1;1,1;0,8;22,8;31,0;39,6;800,0;2020-08-16 03:14:26;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 05:20:00;measure;2,1;2,1;2,1;2,1;1,1;1,2;1,1;1,1;0,8;22,6;30,9;39,7;800,0;2020-08-16 03:19:26;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 05:25:00;measure;1,9;1,9;1,9;1,9;1,1;1,2;1,1;1,1;0,8;22,1;30,9;39,7;800,0;2020-08-16 03:24:26;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 05:30:00;measure;1,7;1,7;1,7;1,7;1,1;1,2;1,1;1,1;0,8;21,8;30,8;39,3;800,0;2020-08-16 03:29:27;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 05:35:00;measure;2,0;2,0;2,0;2,0;1,1;1,2;1,1;1,1;0,8;22,1;30,7;39,5;800,0;2020-08-16 03:34:27;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 05:40:00;measure;2,0;2,0;2,0;2,0;1,1;1,2;1,1;1,1;0,8;22,4;30,7;39,8;800,0;2020-08-16 03:39:27;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 05:45:00;measure;2,0;2,0;2,0;2,0;1,1;1,2;1,1;1,1;0,8;22,3;30,7;39,8;800,0;2020-08-16 03:44:27;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 05:50:00;measure;1,7;1,7;1,7;1,7;1,1;1,2;1,1;1,1;0,8;22,3;30,6;39,9;800,0;2020-08-16 03:49:27;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 05:55:00;measure;1,4;1,4;1,4;1,4;1,1;1,2;1,1;1,1;0,8;22,2;30,5;40,0;800,0;2020-08-16 03:54:28;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 06:00:00;measure;1,2;1,2;1,2;1,2;1,1;1,2;1,1;1,1;0,8;22,2;30,5;40,1;800,0;2020-08-16 03:59:28;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 06:05:00;measure;1,0;1,0;1,0;1,0;1,1;1,2;1,1;1,1;0,8;22,1;30,5;40,0;800,0;2020-08-16 04:04:28;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 06:10:00;measure;0,8;0,8;0,8;0,8;1,1;1,2;1,1;1,1;0,8;21,6;30,4;39,9;800,0;2020-08-16 04:09:28;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 06:15:00;measure;0,7;0,7;0,7;0,7;1,1;1,2;1,1;1,1;0,8;21,9;30,4;39,7;800,0;2020-08-16 04:14:28;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 06:20:00;measure;0,9;0,9;0,9;0,9;1,1;1,2;1,1;1,1;0,8;22,1;30,3;40,0;800,0;2020-08-16 04:19:29;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 06:25:00;measure;1,1;1,1;1,1;1,1;1,1;1,2;1,1;1,1;0,8;21,9;30,3;40,1;800,0;2020-08-16 04:24:29;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 06:30:00;measure;1,1;1,1;1,1;1,1;1,1;1,2;1,1;1,1;0,8;22,0;30,3;40,3;800,0;2020-08-16 04:29:29;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 06:35:00;measure;0,9;0,9;0,9;0,9;1,1;1,2;1,1;1,1;0,8;22,1;30,3;40,5;800,0;2020-08-16 04:34:29;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 06:40:00;measure;1,2;1,2;1,2;1,2;1,1;1,2;1,1;1,1;0,8;22,5;30,3;40,9;800,0;2020-08-16 04:39:29;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 06:45:00;measure;1,5;1,5;1,5;1,5;1,1;1,2;1,1;1,1;0,8;22,6;30,3;40,8;800,0;2020-08-16 04:44:30;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 06:50:00;measure;2,0;2,0;2,0;2,0;1,1;1,2;1,1;1,1;0,8;22,5;30,3;40,9;800,0;2020-08-16 04:49:30;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 06:55:00;measure;2,3;2,3;2,3;2,3;1,1;1,2;1,1;1,1;0,8;22,6;30,4;41,2;800,0;2020-08-16 04:54:30;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 07:00:00;measure;3,1;3,1;3,1;3,1;1,1;1,2;1,1;1,1;0,8;22,8;30,5;41,3;800,0;2020-08-16 04:59:30;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 07:05:00;measure;4,2;4,2;4,2;4,2;1,1;1,2;1,1;1,1;0,8;22,9;30,5;41,5;800,0;2020-08-16 05:04:30;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 07:10:00;measure;5,1;5,1;5,1;5,1;1,1;1,2;1,1;1,1;0,8;22,9;30,6;41,6;800,0;2020-08-16 05:09:31;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 07:15:00;measure;6,2;6,2;6,2;6,2;1,1;1,2;1,1;1,1;0,8;22,9;30,6;41,7;800,0;2020-08-16 05:14:31;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 07:20:00;measure;6,8;6,8;6,8;6,8;1,1;1,2;1,1;1,1;0,8;23,1;30,7;41,8;800,0;2020-08-16 05:19:31;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 07:25:00;measure;7,2;7,2;7,2;7,2;1,1;1,2;1,1;1,1;0,8;23,3;30,7;41,7;800,0;2020-08-16 05:24:31;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 07:30:00;measure;7,3;7,3;7,3;7,3;1,1;1,2;1,1;1,1;0,8;23,1;30,8;41,5;800,0;2020-08-16 05:29:31;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 07:35:00;measure;7,5;7,5;7,5;7,4;1,1;1,2;1,1;1,1;0,8;23,6;30,8;41,4;800,0;2020-08-16 05:34:32;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 07:40:00;measure;8,2;8,2;8,0;7,8;1,1;1,2;1,1;1,1;0,8;23,7;31,0;41,6;800,0;2020-08-16 05:39:32;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 07:45:00;measure;8,6;8,6;8,3;8,1;1,1;1,2;1,1;1,1;0,8;24,0;31,2;41,1;800,2;2020-08-16 05:44:32;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 07:50:00;measure;9,5;9,4;9,0;9,0;1,1;1,2;1,1;1,1;0,8;23,9;31,3;41,1;800,2;2020-08-16 05:49:32;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 07:55:00;measure;9,6;9,5;9,1;9,1;1,1;1,2;1,1;1,1;0,8;23,8;31,4;41,1;800,2;2020-08-16 05:54:32;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 08:00:00;measure;10,2;10,2;9,5;9,5;1,1;1,2;1,1;1,1;0,8;24,4;31,6;40,6;800,0;2020-08-16 05:59:33;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 08:05:00;measure;9,6;9,6;8,9;8,9;1,1;1,2;1,1;1,1;0,8;25,1;31,7;40,5;800,3;2020-08-16 06:04:33;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 08:10:00;measure;8,7;8,7;8,5;8,5;1,1;1,2;1,1;1,1;0,8;26,4;32,0;40,1;800,7;2020-08-16 06:09:33;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 08:15:00;measure;8,1;8,1;8,1;8,0;1,1;1,2;1,1;1,1;0,8;27,4;32,3;39,7;801,0;2020-08-16 06:14:33;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 08:20:00;measure;8,5;8,5;8,3;8,0;1,1;1,2;1,1;1,1;0,8;28,6;32,9;38,9;801,0;2020-08-16 06:19:33;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 08:25:00;measure;9,9;9,9;8,9;8,5;1,1;1,2;1,1;1,1;0,8;29,7;33,6;38,3;801,0;2020-08-16 06:24:34;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 08:30:00;measure;11,6;11,4;10,2;9,6;1,1;1,2;1,1;1,1;0,8;30,7;34,4;37,2;801,0;2020-08-16 06:29:34;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
