***begin of header***
date&time [local time];serial-no;type;PM10 [ug/m3];PM2.5 [ug/m3];PM1 [ug/m3];0,35 [um];0,46 [um];0,66 [um];1,0 [um];1,3 [um];1,7 [um];2,3 [um];3,0 [um];4,0 [um];5,2 [um];6,5 [um];8,0 [um];10 [um];12 [um];14 [um];16 [um];18 [um];20 [um];22 [um];25 [um];28 [um];31 [um];34 [um];37 [um];serial-OPC;T-out [°C];T-aerosol [°C];rH [%];date&time [UTC];longitude [°];latitude [°];height [m];time-resolution [s];software-version;last calibration [local time];configuration version
***end of header***
2020-08-16 00:00:06;SN19005;measure;16,48;15,55;14,93;81568,9;5759,5;845,8;219,3;241,7;116,4;89,5;13,4;0,0;17,9;4,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;177340902;20,4;31,2;40,5;2020-08-15 22:00:06;E10,888153;N48,360718;511,300;300;SW V1-11 (2020-06-17);2019-06-11 14:16:04;original set-up
2020-08-16 00:05:06;SN19005;measure;15,95;15,22;14,68;80856,1;5721,9;810,6;161,2;196,1;113,3;61,0;17,4;26,1;4,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;177340902;20,4;31,2;40,7;2020-08-15 22:05:06;E10,888063;N48,360843;515,000;300;SW V1-11 (2020-06-17);2019-06-11 14:16:04;original set-up
2020-08-16 00:10:06;SN19005;measure;16,50;15,50;15,06;82993,7;5741,0;757,7;173,2;173,2;90,9;43,3;17,3;17,3;0,0;0,0;8,7;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;177340902;20,4;31,1;40,8;2020-08-15 22:10:06;E10,888098;N48,360880;519,200;300;SW V1-11 (2020-06-17);2019-06-11 14:16:04;original set-up
2020-08-16 00:15:06;SN19005;measure;16,31;15,11;14,57;82218,6;5850,6;847,5;197,9;189,3;124,8;64,5;12,9;21,5;8,6;8,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;177340902;20,1;31,0;40,9;2020-08-15 22:15:06;E10,888027;N48,360803;523,400;300;SW V1-11 (2020-06-17);2019-06-11 14:16:04;original set-up
2020-08-16 00:20:06;SN19005;measure;15,96;15,54;15,01;85318,4;6281,5;947,5;245,6;175,5;144,8;52,6;17,5;8,8;4,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;177340902;20,1;31,0;41,1;2020-08-15 22:20:06;E10,888240;N48,360792;519,900;300;SW V1-11 (2020-06-17);2019-06-11 14:16:04;original set-up
2020-08-16 00:25:06;SN19005;measure;15,77;14,91;14,36;84073,1;5988,2;874,6;186,2;238,1;95,3;77,9;26,0;8,7;8,7;0,0;4,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;177340902;19,9;30,9;41,3;2020-08-15 22:25:06;E10,888400;N48,360990;508,400;300;SW V1-11 (2020-06-17);2019-06-11 14:16:04;original set-up
2020-08-16 00:30:06;SN19005;measure;15,58;15,00;14,55;82449,7;5914,8;813,0;193,6;189,3;120,4;25,8;30,1;12,9;4,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;177340902;20,1;30,9;41,4;2020-08-15 22:30:06;E10,888348;N48,360687;523,800;300;SW V1-11 (2020-06-17);2019-06-11 14:16:04;original set-up
2020-08-16 00:35:06;SN19005;measure;17,01;16,03;15,54;88937,3;6593,0;1083,5;193,0;175,5;131,6;48,3;17,5;13,2;8,8;0,0;4,4;0,0;4,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;177340902;20,1;30,8;41,7;2020-08-15 22:35:06;E10,888025;N48,360670;519,800;300;SW V1-11 (2020-06-17);2019-06-11 14:16:04;original set-up
2020-08-16 00:40:06;SN19005;measure;16,78;15,81;15,27;89733,8;6654,3;808,1;242,9;211,9;141,3;57,4;17,7;13,2;13,2;4,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;177340902;19,9;30,8;41,8;2020-08-15 22:40:06;E10,888040;N48,360693;528,400;300;SW V1-11 (2020-06-17);2019-06-11 14:16:04;original set-up
2020-08-16 00:45:06;SN19005;measure;16,44;15,50;14,99;89111,5;6933,8;910,9;130,7;265,8;148,2;47,9;26,1;8,7;13,1;4,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;177340902;19,8;30,7;41,9;2020-08-15 22:45:06;E10,888278;N48,360743;517,500;300;SW V1-11 (2020-06-17);2019-06-11 14:16:04;original set-up
2020-08-16 00:50:06;SN19005;measure;16,52;15,95;15,54;93076,4;6698,5;869,9;145,7;176,6;92,7;53,0;13,2;13,2;0,0;0,0;4,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;177340902;19,8;30,6;42,2;2020-08-15 22:50:06;E10,888187;N48,360775;509,300;300;SW V1-11 (2020-06-17);2019-06-11 14:16:04;original set-up
2020-08-16 00:55:06;SN19005;measure;16,46;15,69;15,21;91256,3;6715,6;974,2;212,2;225,2;108,2;64,9;8,7;8,7;4,3;8,7;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;177340902;19,7;30,6;42,2;2020-08-15 22:55:06;E10,888147;N48,360675;498,100;300;SW V1-11 (2020-06-17);2019-06-11 14:16:04;original set-up
2020-08-16 01:00:06;SN19005;measure;16,71;15,34;14,91;90663,3;7063,8;869,0;146,3;167,8;90,3;51,6;25,8;17,2;17,2;8,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;177340902;19,6;30,5;42,4;2020-08-15 23:00:06;E10,888227;N48,360777;498,600;300;SW V1-11 (2020-06-17);2019-06-11 14:16:04;original set-up
2020-08-16 01:05:06;SN19005;measure;15,78;15,01;14,50;89052,7;6650,3;1010,9;202,2;253,8;129,0;55,9;21,5;12,9;0,0;8,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;177340902;19,6;30,5;42,5;2020-08-15 23:05:06;E10,888332;N48,360853;496,700;300;SW V1-11 (2020-06-17);2019-06-11 14:16:04;original set-up
2020-08-16 01:10:06;SN19005;measure;16,68;15,45;14,92;91371,8;7900,2;1026,5;263,2;245,6;122,8;65,8;13,2;13,2;8,8;8,8;4,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;177340902;19,6;30,4;42,7;2020-08-15 23:10:06;E10,888165;N48,360693;491,600;300;SW V1-11 (2020-06-17);2019-06-11 14:16:04;original set-up
2020-08-16 01:15:06;SN19005;measure;17,31;16,15;15,58;94207,4;7455,5;1108,4;168,9;164,5;108,2;86,6;26,0;30,3;17,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;177340902;19,7;30,4;42,8;2020-08-15 23:15:06;E10,888137;N48,360683;493,400;300;SW V1-11 (2020-06-17);2019-06-11 14:16:04;original set-up
