***begin of header***
date&time [local time];serial-no;type;PM10 [ug/m3];PM2.5 [ug/m3];PM1 [ug/m3];0,35 [um];0,46 [um];0,66 [um];1,0 [um];1,3 [um];1,7 [um];2,3 [um];3,0 [um];4,0 [um];5,2 [um];6,5 [um];8,0 [um];10 [um];12 [um];14 [um];16 [um];18 [um];20 [um];22 [um];25 [um];28 [um];31 [um];34 [um];37 [um];serial-OPC;T-out [°C];T-aerosol [°C];rH [%];date&time [UTC];longitude [°];latitude [°];height [m];time-resolution [s];software-version;last calibration [local time];configuration version
***end of header***
2020-08-16 00:00:06;SN19057;measure;12,19;11,60;11,28;57995,9;5654,9;699,0;125,8;127,2;69,9;29,4;11,2;8,4;4,2;0,0;2,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;177770012;21,1;31,1;40,8;2020-08-15 22:00:06;E10,907078;N48,357867;487,900;300;SW V1-11 (2020-06-17);2019-06-11 14:16:04;original set-up
2020-08-16 00:05:06;SN19057;measure;12,46;11,90;11,50;58846,8;5811,9;789,3;135,0;121,1;89,1;41,8;13,9;4,2;1,4;2,8;0,0;1,4;0,0;0,0;2,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;177770012;21,1;31,1;40,8;2020-08-15 22:05:06;E10,906923;N48,357863;493,200;300;SW V1-11 (2020-06-17);2019-06-11 14:16:04;original set-up
2020-08-16 00:10:06;SN19057;measure;13,13;12,39;11,95;60657,1;5998,3;757,9;151,9;137,4;101,2;44,8;11,6;4,3;2,9;0,0;4,3;1,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;177770012;21,2;31,1;40,9;2020-08-15 22:10:06;E10,906930;N48,357900;493,100;300;SW V1-11 (2020-06-17);2019-06-11 14:16:04;original set-up
2020-08-16 00:15:06;SN19057;measure;13,45;12,67;12,23;62230,3;6289,0;841,0;157,2;147,2;93,4;43,9;11,3;11,3;2,8;4,2;1,4;0,0;1,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;177770012;21,2;31,1;41,1;2020-08-15 22:15:06;E10,906955;N48,357895;504,200;300;SW V1-11 (2020-06-17);2019-06-11 14:16:04;original set-up
2020-08-16 00:20:06;SN19057;measure;13,53;12,65;12,21;61856,6;6336,7;863,3;124,9;144,6;73,0;57,6;11,2;12,6;9,8;1,4;1,4;0,0;1,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;177770012;21,2;31,1;41,0;2020-08-15 22:20:06;E10,906893;N48,357875;505,600;300;SW V1-11 (2020-06-17);2019-06-11 14:16:04;original set-up
2020-08-16 00:25:06;SN19057;measure;12,83;12,08;11,71;61062,3;6255,5;920,7;138,1;124,2;75,3;36,3;14,0;12,6;5,6;1,4;0,0;1,4;0,0;0,0;1,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;177770012;20,9;31,1;41,1;2020-08-15 22:25:06;E10,906905;N48,357807;522,400;300;SW V1-11 (2020-06-17);2019-06-11 14:16:04;original set-up
2020-08-16 00:30:06;SN19057;measure;12,34;11,91;11,51;60778,9;6178,4;836,7;137,8;118,3;62,6;54,3;16,7;7,0;4,2;0,0;0,0;0,0;1,4;0,0;1,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;177770012;20,8;31,1;41,2;2020-08-15 22:30:06;E10,906908;N48,357843;509,900;300;SW V1-11 (2020-06-17);2019-06-11 14:16:04;original set-up
2020-08-16 00:35:06;SN19057;measure;12,85;12,11;11,68;61695,7;6380,4;883,5;154,2;157,0;88,9;45,8;19,4;8,3;5,6;2,8;1,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;177770012;20,8;31,0;41,3;2020-08-15 22:35:06;E10,906923;N48,357950;506,300;300;SW V1-11 (2020-06-17);2019-06-11 14:16:04;original set-up
2020-08-16 00:40:06;SN19057;measure;13,30;12,61;12,23;64457,3;7229,2;961,3;166,7;137,5;83,4;32,0;18,1;5,6;2,8;1,4;4,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;177770012;20,8;30,9;41,5;2020-08-15 22:40:06;E10,906845;N48,357973;493,900;300;SW V1-11 (2020-06-17);2019-06-11 14:16:04;original set-up
2020-08-16 00:45:06;SN19057;measure;12,83;12,38;11,94;64722,8;7474,2;1011,4;126,4;126,4;107,0;47,2;22,2;11,1;0,0;1,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;177770012;20,4;30,8;41,6;2020-08-15 22:45:06;E10,906927;N48,358027;504,200;300;SW V1-11 (2020-06-17);2019-06-11 14:16:04;original set-up
2020-08-16 00:50:06;SN19057;measure;13,13;12,10;11,64;64389,3;7444,5;1009,9;137,5;138,9;88,9;58,3;16,7;19,4;6,9;2,8;2,8;0,0;1,4;0,0;1,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;177770012;20,2;30,8;41,7;2020-08-15 22:50:06;E10,906997;N48,357955;502,300;300;SW V1-11 (2020-06-17);2019-06-11 14:16:04;original set-up
2020-08-16 00:55:06;SN19057;measure;13,07;12,41;11,99;65720,1;7709,9;1041,9;144,5;159,8;76,4;54,2;18,1;6,9;5,6;4,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;177770012;20,3;30,7;41,8;2020-08-15 22:55:06;E10,907002;N48,357998;503,900;300;SW V1-11 (2020-06-17);2019-06-11 14:16:04;original set-up
2020-08-16 01:00:06;SN19057;measure;13,20;12,46;12,08;65728,6;7906,3;1064,2;158,4;148,7;73,6;45,8;11,1;5,6;5,6;2,8;1,4;1,4;0,0;0,0;1,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;177770012;20,4;30,6;42,0;2020-08-15 23:00:06;E10,907003;N48,357968;509,300;300;SW V1-11 (2020-06-17);2019-06-11 14:16:04;original set-up
2020-08-16 01:05:06;SN19057;measure;13,44;12,77;12,39;66364,9;8006,3;1047,5;168,1;136,1;77,8;43,1;9,7;12,5;1,4;4,2;1,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;177770012;20,5;30,6;42,1;2020-08-15 23:05:06;E10,906963;N48,357848;518,800;300;SW V1-11 (2020-06-17);2019-06-11 14:16:04;original set-up
2020-08-16 01:10:06;SN19057;measure;13,70;12,95;12,58;67958,4;8398,1;1173,9;155,6;108,4;77,8;40,3;22,2;4,2;2,8;4,2;2,8;0,0;0,0;1,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;177770012;20,4;30,5;42,3;2020-08-15 23:10:06;E10,906917;N48,357848;496,100;300;SW V1-11 (2020-06-17);2019-06-11 14:16:04;original set-up
2020-08-16 01:15:06;SN19057;measure;12,90;12,41;12,05;70526,7;8931,7;1177,8;150,1;135,7;70,7;50,5;13,0;7,2;0,0;2,9;0,0;1,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;177770012;19,8;30,5;42,4;2020-08-15 23:15:06;E10,906970;N48,357958;496,700;300;SW V1-11 (2020-06-17);2019-06-11 14:16:04;original set-up
