***begin of header***
date&time [local time];serial-no;type;PM10 [ug/m3];PM2.5 [ug/m3];PM1 [ug/m3];0,35 [um];0,46 [um];0,66 [um];1,0 [um];1,3 [um];1,7 [um];2,3 [um];3,0 [um];4,0 [um];5,2 [um];6,5 [um];8,0 [um];10 [um];12 [um];14 [um];16 [um];18 [um];20 [um];22 [um];25 [um];28 [um];31 [um];34 [um];37 [um];serial-OPC;T-out [°C];T-aerosol [°C];rH [%];date&time [UTC];longitude [°];latitude [°];height [m];time-resolution [s];software-version;last calibration [local time];configuration version
***end of header***
2020-08-16 00:00:06;SN19051;measure;17,23;16,67;16,17;73713,7;3918,0;551,6;117,2;145,5;97,0;46,5;18,2;4,0;0,0;2,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;177460319;23,6;32,4;38,6;2020-08-15 22:00:06;E10,944997;N48,348978;489,200;300;SW V1-11 (2020-06-17);2019-06-11 14:16:04;original set-up
2020-08-16 00:05:06;SN19051;measure;17,21;16,90;16,43;76053,6;4043,2;579,9;175,8;123,3;80,8;50,5;12,1;2,0;4,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;177460319;23,2;32,3;38,6;2020-08-15 22:05:06;E10,945042;N48,348957;491,200;300;SW V1-11 (2020-06-17);2019-06-11 14:16:04;original set-up
2020-08-16 00:10:06;SN19051;measure;17,75;17,13;16,68;77105,4;4092,0;553,7;117,2;159,6;84,9;30,3;26,3;4,0;4,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;177460319;23,3;32,3;38,7;2020-08-15 22:10:06;E10,945123;N48,348998;492,900;300;SW V1-11 (2020-06-17);2019-06-11 14:16:04;original set-up
2020-08-16 00:15:06;SN19051;measure;18,08;17,22;16,76;77403,4;4506,0;656,7;143,5;151,5;84,9;44,5;10,1;10,1;4,0;0,0;2,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;177460319;23,2;32,2;38,9;2020-08-15 22:15:06;E10,945138;N48,349052;494,600;300;SW V1-11 (2020-06-17);2019-06-11 14:16:04;original set-up
2020-08-16 00:20:06;SN19051;measure;18,02;17,55;17,07;78494,5;4514,0;689,0;151,5;204,1;113,2;36,4;4,0;4,0;4,0;2,0;0,0;0,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;177460319;23,4;32,1;39,1;2020-08-15 22:20:06;E10,945158;N48,349083;496,400;300;SW V1-11 (2020-06-17);2019-06-11 14:16:04;original set-up
2020-08-16 00:25:06;SN19051;measure;17,80;17,40;17,05;78621,0;4415,3;679,0;93,0;105,1;93,0;24,2;8,1;8,1;4,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;177460319;23,3;32,1;39,1;2020-08-15 22:25:06;E10,945108;N48,349117;497,300;300;SW V1-11 (2020-06-17);2019-06-11 14:16:04;original set-up
2020-08-16 00:30:06;SN19051;measure;18,05;17,48;17,10;79345,2;4574,7;642,6;135,4;141,4;64,7;30,3;8,1;14,1;2,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;177460319;23,1;32,0;39,2;2020-08-15 22:30:06;E10,945088;N48,349135;497,100;300;SW V1-11 (2020-06-17);2019-06-11 14:16:04;original set-up
2020-08-16 00:35:06;SN19051;measure;18,79;17,94;17,52;81429,8;4766,9;636,5;159,6;133,4;78,8;32,3;12,1;14,1;4,0;2,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;177460319;23,1;31,9;39,4;2020-08-15 22:35:06;E10,945097;N48,349113;493,200;300;SW V1-11 (2020-06-17);2019-06-11 14:16:04;original set-up
2020-08-16 00:40:06;SN19051;measure;18,90;17,75;17,24;80276,7;4578,7;701,2;109,1;149,5;103,1;50,5;14,1;6,1;2,0;4,0;4,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;177460319;23,0;31,8;39,5;2020-08-15 22:40:06;E10,945098;N48,349130;487,500;300;SW V1-11 (2020-06-17);2019-06-11 14:16:04;original set-up
2020-08-16 00:45:06;SN19051;measure;18,56;17,81;17,40;80347,4;4847,4;699,1;139,4;139,4;74,8;36,4;8,1;12,1;4,0;4,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;177460319;23,2;31,7;39,8;2020-08-15 22:45:06;E10,945143;N48,349005;478,700;300;SW V1-11 (2020-06-17);2019-06-11 14:16:04;original set-up
2020-08-16 00:50:06;SN19051;measure;18,99;18,09;17,67;82466,4;4979,1;660,8;141,5;147,5;68,7;44,5;6,1;8,1;8,1;2,0;0,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;177460319;23,0;31,7;40,0;2020-08-15 22:50:06;E10,945152;N48,348997;472,500;300;SW V1-11 (2020-06-17);2019-06-11 14:16:04;original set-up
2020-08-16 00:55:06;SN19051;measure;19,18;18,58;18,15;84370,4;5154,6;656,7;147,5;123,3;70,7;38,4;18,2;10,1;6,1;0,0;0,0;0,0;0,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;177460319;23,1;31,6;40,0;2020-08-15 22:55:06;E10,945175;N48,348970;465,600;300;SW V1-11 (2020-06-17);2019-06-11 14:16:04;original set-up
2020-08-16 01:00:06;SN19051;measure;19,37;18,79;18,33;84562,4;5366,7;723,4;159,6;139,4;105,1;40,4;10,1;0,0;2,0;0,0;2,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;177460319;23,2;31,6;40,1;2020-08-15 23:00:06;E10,945170;N48,349263;461,700;300;SW V1-11 (2020-06-17);2019-06-11 14:16:04;original set-up
2020-08-16 01:05:06;SN19051;measure;19,74;18,76;18,32;85535,3;5405,6;769,0;131,3;122,9;102,1;33,3;14,6;6,3;6,3;4,2;2,1;0,0;2,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;177460319;22,9;31,5;40,3;2020-08-15 23:05:06;E10,945107;N48,349282;462,300;300;SW V1-11 (2020-06-17);2019-06-11 14:16:04;original set-up
2020-08-16 01:10:06;SN19051;measure;19,36;18,73;18,22;85647,9;5541,6;789,9;129,3;135,4;98,5;51,3;18,5;8,2;0,0;2,1;2,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;177460319;22,8;31,5;40,4;2020-08-15 23:10:06;E10,945100;N48,349100;465,100;300;SW V1-11 (2020-06-17);2019-06-11 14:16:04;original set-up
2020-08-16 01:15:06;SN19051;measure;19,26;18,64;18,26;85703,7;5619,4;845,8;154,5;138,2;77,3;32,5;8,1;4,1;4,1;0,0;4,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;177460319;22,8;31,4;40,3;2020-08-15 23:15:06;E10,945137;N48,348957;464,900;300;SW V1-11 (2020-06-17);2019-06-11 14:16:04;original set-up
2020-08-16 01:20:06;SN19051;measure;19,38;18,94;18,50;87606,2;6029,6;845,2;145,9;123,6;64,9;50,7;14,2;8,1;4,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;177460319;22,6;31,4;40,4;2020-08-15 23:20:06;E10,945248;N48,349042;465,300;300;SW V1-11 (2020-06-17);2019-06-11 14:16:04;original set-up
2020-08-16 01:30:06;SN19051;measure;19,73;19,12;18,70;88179,1;6367,4;875,0;157,6;123,3;72,7;48,5;6,1;8,1;4,0;0,0;0,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;177460319;22,6;31,2;40,6;2020-08-15 23:30:06;E10,945190;N48,349027;466,200;300;SW V1-11 (2020-06-17);2019-06-11 14:16:04;original set-up
2020-08-16 01:35:06;SN19051;measure;20,70;19,69;19,27;91503,1;6633,6;992,1;149,5;141,4;80,8;30,3;18,2;14,1;8,1;4,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;177460319;22,4;31,1;41,0;2020-08-15 23:35:06;E10,945172;N48,349095;467,000;300;SW V1-11 (2020-06-17);2019-06-11 14:16:04;original set-up
2020-08-16 01:40:06;SN19051;measure;20,69;20,09;19,68;93453,0;7007,5;967,9;147,5;149,5;74,8;34,4;14,1;12,1;6,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;177460319;22,4;31,0;41,1;2020-08-15 23:40:06;E10,945105;N48,349158;465,400;300;SW V1-11 (2020-06-17);2019-06-11 14:16:04;original set-up
2020-08-16 01:45:06;SN19051;measure;21,15;20,66;20,19;95734,6;7260,5;1004,3;169,7;115,2;101,0;46,5;12,1;4,0;8,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;177460319;22,4;30,9;41,2;2020-08-15 23:45:06;E10,945128;N48,349160;463,500;300;SW V1-11 (2020-06-17);2019-06-11 14:16:04;original set-up
2020-08-16 01:50:06;SN19051;measure;21,79;21,24;20,78;98569,2;7740,9;1105,3;196,0;143,5;84,9;40,4;16,2;8,1;0,0;0,0;0,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;177460319;22,4;30,8;41,5;2020-08-15 23:50:06;E10,945218;N48,349182;464,300;300;SW V1-11 (2020-06-17);2019-06-11 14:16:04;original set-up
