***begin of header***
date&time [local time];serial-no;type;PM10 [ug/m3];PM2.5 [ug/m3];PM1 [ug/m3];0,35 [um];0,46 [um];0,66 [um];1,0 [um];1,3 [um];1,7 [um];2,3 [um];3,0 [um];4,0 [um];5,2 [um];6,5 [um];8,0 [um];10 [um];12 [um];14 [um];16 [um];18 [um];20 [um];22 [um];25 [um];28 [um];31 [um];34 [um];37 [um];serial-OPC;T-out [°C];T-aerosol [°C];rH [%];date&time [UTC];longitude [°];latitude [°];height [m];time-resolution [s];software-version;last calibration [local time];configuration version
***end of header***
2020-08-17 00:00:24;SN19024;measure;13.14;12.70;11.95;82261.0;7059.0;1774.0;177.0;497.0;248.0;71.0;71.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;177340914;19.1;27.4;51.5;2020-08-16 22:00:25;E10.935108;N48.350300;493.600;300;SW V3-12 (2020-06-17);2019-06-11 14:16:04;original set-up
2020-08-17 00:01:24;SN19024;measure;13.80;12.59;11.75;78473.0;7233.0;1440.0;351.0;316.0;140.0;140.0;35.0;70.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;177340914;19.2;27.4;51.5;2020-08-16 22:01:25;E10.935135;N48.350318;494.900;300;SW V3-12 (2020-06-17);2019-06-11 14:16:04;original set-up
2020-08-17 00:02:24;SN19024;measure;16.43;13.08;12.19;82510.0;6314.0;1242.0;142.0;355.0;71.0;142.0;71.0;142.0;35.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;177340914;19.2;27.4;51.5;2020-08-16 22:02:25;E10.935133;N48.350288;496.500;300;SW V3-12 (2020-06-17);2019-06-11 14:16:04;original set-up
2020-08-17 00:03:24;SN19024;measure;13.95;13.23;12.43;82013.0;8443.0;1312.0;213.0;355.0;71.0;177.0;35.0;35.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;177340914;19.2;27.4;51.4;2020-08-16 22:03:25;E10.935113;N48.350303;494.900;300;SW V3-12 (2020-06-17);2019-06-11 14:16:04;original set-up
2020-08-17 00:04:24;SN19024;measure;19.23;13.17;11.86;81659.0;6853.0;1292.0;287.0;323.0;251.0;215.0;72.0;179.0;0.0;72.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;177340914;19.1;27.4;51.5;2020-08-16 22:04:25;E10.935103;N48.350393;497.400;300;SW V3-12 (2020-06-17);2019-06-11 14:16:04;original set-up
2020-08-17 00:05:24;SN19024;measure;15.45;12.91;12.24;82729.0;6388.0;1474.0;211.0;421.0;211.0;70.0;0.0;70.0;0.0;35.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;177340914;19.2;27.4;51.5;2020-08-16 22:05:25;E10.935115;N48.350435;497.900;300;SW V3-12 (2020-06-17);2019-06-11 14:16:04;original set-up
2020-08-17 00:06:26;SN19024;measure;15.45;12.91;12.24;82729.0;6388.0;1474.0;211.0;421.0;211.0;70.0;0.0;70.0;0.0;35.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;177340914;19.2;27.4;51.5;2020-08-16 22:06:25;E10.935113;N48.350438;497.600;300;SW V3-12 (2020-06-17);2019-06-11 14:16:04;original set-up
2020-08-17 00:07:27;SN19024;measure;15.82;13.21;12.53;82729.0;6388.0;1474.0;211.0;421.0;211.0;70.0;0.0;70.0;0.0;35.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;177340914;19.3;27.4;51.5;2020-08-16 22:07:25;E10.935113;N48.350432;497.400;300;SW V3-12 (2020-06-17);2019-06-11 14:16:04;original set-up
2020-08-17 00:08:27;SN19024;measure;15.99;13.36;12.67;82729.0;6388.0;1474.0;211.0;421.0;211.0;70.0;0.0;70.0;0.0;35.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;177340914;19.4;27.4;51.5;2020-08-16 22:08:25;E10.935107;N48.350423;496.200;300;SW V3-12 (2020-06-17);2019-06-11 14:16:04;original set-up
