***begin of header***
date&time [local time];serial-no;type;PM10 [ug/m3];PM2.5 [ug/m3];PM1 [ug/m3];0,35 [um];0,46 [um];0,66 [um];1,0 [um];1,3 [um];1,7 [um];2,3 [um];3,0 [um];4,0 [um];5,2 [um];6,5 [um];8,0 [um];10 [um];12 [um];14 [um];16 [um];18 [um];20 [um];22 [um];25 [um];28 [um];31 [um];34 [um];37 [um];serial-OPC;T-out [°C];T-aerosol [°C];rH [%];date&time [UTC];longitude [°];latitude [°];height [m];time-resolution [s];software-version;last calibration [local time];configuration version
***end of header***
2020-08-17 00:00:34;SN19025;measure;5.79;5.79;5.65;31244.0;2992.0;257.0;97.0;64.0;64.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;177340912;21.0;28.6;49.4;2020-08-16 22:00:34;E10.887980;N48.390120;509.700;300;SW V3-12 (2020-06-17);2019-06-11 14:16:04;original set-up
2020-08-17 00:01:32;SN19025;measure;6.44;4.84;4.65;24796.0;2113.0;352.0;106.0;53.0;53.0;18.0;0.0;0.0;18.0;18.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;177340912;21.0;28.6;48.1;2020-08-16 22:01:33;E10.888008;N48.390125;509.900;300;SW V3-12 (2020-06-17);2019-06-11 14:16:04;original set-up
2020-08-17 00:02:32;SN19025;measure;5.98;5.22;4.66;24294.0;1752.0;272.0;119.0;85.0;119.0;68.0;17.0;34.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;177340912;21.1;28.7;47.5;2020-08-16 22:02:33;E10.888022;N48.390105;511.100;300;SW V3-12 (2020-06-17);2019-06-11 14:16:04;original set-up
2020-08-17 00:03:32;SN19025;measure;5.57;4.94;4.55;23375.0;1743.0;251.0;84.0;34.0;50.0;67.0;0.0;34.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;177340912;21.2;28.7;47.1;2020-08-16 22:03:33;E10.888027;N48.390115;511.500;300;SW V3-12 (2020-06-17);2019-06-11 14:16:04;original set-up
2020-08-17 00:04:32;SN19025;measure;6.72;4.90;4.54;23081.0;1407.0;365.0;35.0;87.0;69.0;35.0;17.0;35.0;0.0;17.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;177340912;21.2;28.7;46.8;2020-08-16 22:04:33;E10.888040;N48.390125;510.300;300;SW V3-12 (2020-06-17);2019-06-11 14:16:04;original set-up
2020-08-17 00:05:32;SN19025;measure;5.17;5.17;4.83;24391.0;1371.0;288.0;152.0;102.0;51.0;51.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17.0;0.0;0.0;0.0;0.0;0.0;0.0;177340912;21.2;28.7;46.4;2020-08-16 22:05:33;E10.887975;N48.390148;511.300;300;SW V3-12 (2020-06-17);2019-06-11 14:16:04;original set-up
2020-08-17 00:06:32;SN19025;measure;4.73;4.73;4.38;22134.0;1351.0;257.0;68.0;86.0;51.0;68.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;177340912;21.2;28.8;46.3;2020-08-16 22:06:33;E10.887920;N48.390167;507.400;300;SW V3-12 (2020-06-17);2019-06-11 14:16:04;original set-up
2020-08-17 00:07:32;SN19025;measure;4.55;4.40;4.21;21210.0;1220.0;241.0;17.0;155.0;52.0;0.0;17.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;177340912;21.2;28.8;46.0;2020-08-16 22:07:33;E10.887898;N48.390205;503.800;300;SW V3-12 (2020-06-17);2019-06-11 14:16:04;original set-up
2020-08-17 00:08:32;SN19025;measure;9.04;4.64;4.35;21614.0;1499.0;270.0;51.0;51.0;34.0;51.0;0.0;17.0;51.0;17.0;17.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;177340912;21.3;28.8;45.8;2020-08-16 22:08:33;E10.887897;N48.390243;497.600;300;SW V3-12 (2020-06-17);2019-06-11 14:16:04;original set-up
2020-08-17 00:09:32;SN19025;measure;5.99;4.04;3.98;19887.0;1248.0;188.0;51.0;34.0;0.0;0.0;0.0;17.0;17.0;17.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;177340912;21.2;28.9;45.6;2020-08-16 22:09:33;E10.887897;N48.390248;496.500;300;SW V3-12 (2020-06-17);2019-06-11 14:16:04;original set-up
2020-08-17 00:10:32;SN19025;measure;6.49;4.48;4.30;21196.0;1190.0;184.0;34.0;34.0;34.0;17.0;17.0;0.0;17.0;0.0;17.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;177340912;21.3;28.9;44.9;2020-08-16 22:10:33;E10.887930;N48.390235;496.500;300;SW V3-12 (2020-06-17);2019-06-11 14:16:04;original set-up
2020-08-17 00:11:32;SN19025;measure;5.23;4.32;4.04;19624.0;1117.0;367.0;96.0;112.0;0.0;16.0;32.0;32.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;177340912;21.3;28.9;44.6;2020-08-16 22:11:33;E10.887928;N48.390213;495.600;300;SW V3-12 (2020-06-17);2019-06-11 14:16:04;original set-up
2020-08-17 00:12:32;SN19025;measure;4.52;4.52;4.30;20727.0;1195.0;332.0;83.0;83.0;66.0;17.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;177340912;21.4;28.9;44.4;2020-08-16 22:12:33;E10.887927;N48.390225;495.600;300;SW V3-12 (2020-06-17);2019-06-11 14:16:04;original set-up
2020-08-17 00:13:32;SN19025;measure;4.79;4.79;4.31;20853.0;1045.0;216.0;50.0;83.0;17.0;116.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;177340912;21.4;28.9;44.1;2020-08-16 22:13:33;E10.887852;N48.390252;494.600;300;SW V3-12 (2020-06-17);2019-06-11 14:16:04;original set-up
2020-08-17 00:14:32;SN19025;measure;5.48;4.67;4.33;20663.0;1469.0;155.0;86.0;0.0;52.0;17.0;52.0;17.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;177340912;21.4;29.0;43.9;2020-08-16 22:14:33;E10.887853;N48.390258;495.100;300;SW V3-12 (2020-06-17);2019-06-11 14:16:04;original set-up
