***begin of header***
date&time [local time];date&time [UTC];longitude [°];lattitude [°];height [m];PM10 [ug/m3];PM4 [ug/m3];PM2.5 [ug/m3];PM1 [ug/m3];0,25 µm;0,28 µm;0,30 µm;0,35 µm;0,40 µm;0,45 µm;0,50 µm;0,58 µm;0,65 µm;0,70 µm;0,80 µm;1,00 µm;1,30 µm;1,60 µm;2,00 µm;2,50 µm;3,00 µm;3,50 µm;4,00 µm;5,00 µm;6,50 µm;7,50 µm;8,50 µm;10,00 µm;12,50 µm;15,00 µm;17,50 µm;20,00 µm;25,00 µm;30,00 µm;32,00 µm;Temp. [°C]; humidity [%rH]; pressure [hPa];serial-No;software-version
***end of header***

2020-08-16 08:53:23;2020-08-16 06:53:20;E10,899408;N48,366310;H506,5;20,2;18,6;17,7;16,6;69515;52774;43846;32166;14774;4079;4199;852;147;122;88;75;35;39;39;18;6;4;6;1;0;0;1;0;0;0;0;0;0;0;0;21,5;76,2;NA;7H170013;SW V7-0 (2020-04-06)
2020-08-16 08:58:23;2020-08-16 06:58:20;E10,899618;N48,366230;H528,3;19,5;18,0;17,2;16,2;68368;50864;42767;30888;14303;3864;4109;831;171;145;88;78;36;31;31;15;5;5;5;2;0;1;0;0;0;0;0;0;0;0;0;21,7;75,6;NA;7H170013;SW V7-0 (2020-04-06)
2020-08-16 09:03:23;2020-08-16 07:03:20;E10,899667;N48,366177;H532,5;18,7;17,7;16,8;15,7;66158;49384;41438;30014;13976;3662;3970;785;170;141;79;69;36;45;29;19;6;6;6;0;1;0;0;0;0;0;0;0;0;0;0;21,7;75,2;NA;7H170013;SW V7-0 (2020-04-06)
2020-08-16 09:08:23;2020-08-16 07:08:20;E10,899648;N48,366205;H531,5;17,6;16,6;15,9;14,8;62373;46822;38696;28429;13044;3473;3785;706;150;127;92;69;44;45;29;16;4;6;3;3;0;0;0;0;0;0;0;0;0;0;0;21,9;75,0;NA;7H170013;SW V7-0 (2020-04-06)
2020-08-16 09:13:23;2020-08-16 07:13:20;E10,899608;N48,366272;H526,5;18,1;16,9;15,9;14,7;61478;46068;38910;28219;12836;3456;3736;765;169;137;107;82;49;30;41;19;7;4;8;1;1;0;0;0;0;0;0;0;0;0;0;21,9;74,8;NA;7H170013;SW V7-0 (2020-04-06)
2020-08-16 09:18:23;2020-08-16 07:18:20;E10,899585;N48,366225;H521,0;17,8;16,7;15,7;14,6;61906;45657;38336;27975;12659;3322;3642;691;153;150;88;80;47;29;34;21;6;4;6;3;0;0;0;0;0;0;0;0;0;0;0;22,1;74,2;NA;7H170013;SW V7-0 (2020-04-06)
2020-08-16 09:23:23;2020-08-16 07:23:20;E10,899588;N48,366225;H521,5;17,1;15,7;14,8;13,8;58789;43548;35876;25815;11560;3211;3352;683;136;163;92;67;37;44;25;18;6;4;5;2;0;1;0;0;0;0;0;0;0;0;0;22,1;74,0;NA;7H170013;SW V7-0 (2020-04-06)
2020-08-16 09:28:23;2020-08-16 07:28:20;E10,899563;N48,366242;H522,1;15,8;15,2;14,6;13,6;57583;42957;35720;25690;11609;3113;3340;687;133;130;85;63;35;35;30;18;7;4;2;1;0;0;0;0;0;0;0;0;0;0;0;22,3;73,2;NA;7H170013;SW V7-0 (2020-04-06)
2020-08-16 09:33:23;2020-08-16 07:33:20;E10,899572;N48,366248;H521,9;18,0;16,2;15,4;14,4;60087;44797;37510;27803;12602;3406;3743;828;171;140;93;82;43;51;23;16;6;4;4;2;0;0;0;1;0;0;0;0;0;0;0;22,3;73,2;NA;7H170013;SW V7-0 (2020-04-06)
2020-08-16 09:38:23;2020-08-16 07:38:21;E10,899572;N48,366248;H521,6;19,2;17,7;16,8;15,6;65117;48565;40971;30512;14385;3856;4232;892;178;150;77;59;24;41;43;16;7;4;7;0;0;0;1;0;0;0;0;0;0;0;0;22,3;73,6;NA;7H170013;SW V7-0 (2020-04-06)
2020-08-16 09:43:23;2020-08-16 07:43:21;E10,899520;N48,366278;H516,9;17,7;16,5;15,7;14,7;61117;46213;38511;28430;13372;3664;4063;850;168;132;86;68;34;41;26;13;6;5;4;2;1;0;0;0;0;0;0;0;0;0;0;22,3;73,4;NA;7H170013;SW V7-0 (2020-04-06)
2020-08-16 09:48:23;2020-08-16 07:48:21;E10,899522;N48,366283;H514,7;17,2;15,9;15,2;14,2;59113;44121;37325;27646;12774;3539;3788;729;183;150;73;65;31;36;31;16;6;4;4;1;0;1;0;0;0;0;0;0;0;0;0;22,5;73,2;NA;7H170013;SW V7-0 (2020-04-06)
2020-08-16 09:53:23;2020-08-16 07:53:21;E10,899515;N48,366297;H513,9;16,3;15,5;14,9;14,0;58279;43719;36783;26817;12493;3390;3768;763;145;138;84;52;46;41;25;11;5;3;4;2;0;0;0;0;0;0;0;0;0;0;0;22,9;72,1;NA;7H170013;SW V7-0 (2020-04-06)
2020-08-16 09:58:23;2020-08-16 07:58:21;E10,899522;N48,366305;H513,9;17,0;15,8;15,1;14,1;58719;44007;37405;27221;12830;3447;3818;789;150;131;100;56;38;39;30;16;4;2;5;0;2;0;0;0;0;0;0;0;0;0;0;23,1;71,3;NA;7H170013;SW V7-0 (2020-04-06)
2020-08-16 10:03:23;2020-08-16 08:03:21;E10,899533;N48,366312;H513,8;14,9;14,5;14,1;13,2;56622;41344;33938;24239;11009;2933;3246;678;164;124;104;86;42;41;22;10;2;4;1;1;0;0;0;0;0;0;0;0;0;0;0;23,3;70,5;NA;7H170013;SW V7-0 (2020-04-06)
2020-08-16 10:08:23;2020-08-16 08:08:21;E10,899433;N48,366357;H505,3;14,6;13,2;12,6;11,8;52670;37795;30026;20305;8688;2277;2462;548;136;139;72;50;27;28;26;16;2;2;4;1;0;0;1;0;0;1;0;1;0;0;0;23,1;69,5;NA;7H170013;SW V7-0 (2020-04-06)
2020-08-16 10:13:23;2020-08-16 08:13:21;E10,899427;N48,366393;H499,5;15,2;13,0;12,5;11,6;52595;36741;28659;19033;8260;2110;2312;493;113;146;77;76;26;30;30;14;4;3;1;2;0;1;0;1;0;0;0;0;0;0;0;23,3;68,9;NA;7H170013;SW V7-0 (2020-04-06)
2020-08-16 10:18:23;2020-08-16 08:18:21;E10,899427;N48,366373;H499,7;13,9;13,0;12,4;11,4;52139;36634;28120;18353;7953;1923;2148;486;113;118;73;74;36;32;29;19;5;3;2;1;1;0;0;0;0;0;0;0;0;1;0;23,3;68,6;NA;7H170013;SW V7-0 (2020-04-06)
2020-08-16 10:23:23;2020-08-16 08:23:21;E10,899425;N48,366367;H499,2;13,4;12,0;11,5;10,6;49708;34042;26109;16389;6701;1684;1776;407;94;104;78;47;29;38;31;10;3;3;3;1;0;0;1;0;0;0;0;0;0;0;0;23,1;67,6;NA;7H170013;SW V7-0 (2020-04-06)
2020-08-16 10:28:23;2020-08-16 08:28:21;E10,899418;N48,366343;H499,7;12,9;11,7;11,2;10,4;48973;34251;25695;15859;6446;1486;1638;396;98;117;74;41;37;41;23;8;2;3;4;1;0;1;0;0;0;0;0;0;0;0;0;23,1;67,4;NA;7H170013;SW V7-0 (2020-04-06)
2020-08-16 10:33:24;2020-08-16 08:33:21;E10,899433;N48,366332;H498,9;12,8;12,3;11,8;10,8;50386;35000;27041;17247;7002;1684;1790;411;110;109;72;63;38;39;26;14;5;3;2;1;0;0;0;0;0;0;0;0;0;0;0;23,1;68,0;NA;7H170013;SW V7-0 (2020-04-06)
2020-08-16 10:38:24;2020-08-16 08:38:21;E10,899450;N48,366300;H499,9;13,3;12,4;11,8;10,9;51534;35903;26895;16789;6993;1594;1673;420;101;112;81;57;25;35;30;15;4;2;3;1;1;0;0;0;0;0;0;0;0;0;0;23,3;68,2;NA;7H170013;SW V7-0 (2020-04-06)
2020-08-16 10:43:24;2020-08-16 08:43:21;E10,899452;N48,366300;H499,9;14,1;12,4;11,7;10,7;50355;34955;26360;16613;6663;1548;1669;366;121;106;85;61;30;40;31;21;4;2;4;0;1;0;1;0;0;0;0;0;0;0;0;23,7;65,8;NA;7H170013;SW V7-0 (2020-04-06)
2020-08-16 10:48:24;2020-08-16 08:48:22;E10,899442;N48,366300;H500,9;14,9;12,7;12,1;11,1;51435;35811;27690;17984;7407;1803;1908;486;110;108;71;63;26;33;31;14;6;4;3;1;0;1;0;1;0;0;0;0;0;0;0;23,7;66,2;NA;7H170013;SW V7-0 (2020-04-06)
2020-08-16 10:53:24;2020-08-16 08:53:22;E10,899440;N48,366307;H502,2;13,2;12,4;11,8;10,9;50590;35000;26778;17190;7153;1699;1815;402;112;121;69;65;28;37;31;13;5;2;4;0;1;0;0;0;0;0;0;0;0;0;0;24,1;65,4;NA;7H170013;SW V7-0 (2020-04-06)
2020-08-16 10:58:24;2020-08-16 08:58:22;E10,899442;N48,366310;H503,0;12,3;11,9;11,4;10,5;48703;33859;25830;16478;6983;1755;1848;462;116;132;92;71;25;28;27;18;3;2;1;1;0;0;0;0;0;0;0;0;0;0;0;24,1;64,5;NA;7H170013;SW V7-0 (2020-04-06)
2020-08-16 11:03:24;2020-08-16 09:03:22;E10,899443;N48,366310;H503,2;14,1;12,6;12,0;11,0;50818;35490;27408;17757;7488;1827;1993;460;101;116;72;64;30;37;33;15;2;3;4;1;0;0;1;0;0;0;0;0;0;0;0;24,1;65,0;NA;7H170013;SW V7-0 (2020-04-06)
2020-08-16 11:08:24;2020-08-16 09:08:22;E10,899615;N48,366297;H510,9;13,6;12,3;11,6;10,6;49297;33933;25723;16352;6697;1727;1779;426;115;100;91;67;38;38;36;14;4;3;3;2;0;1;0;0;0;0;1;0;0;1;0;24,3;64,5;NA;7H170013;SW V7-0 (2020-04-06)
2020-08-16 11:13:24;2020-08-16 09:13:22;E10,899580;N48,366300;H510,3;13,7;12,0;11,4;10,6;49631;34038;25730;16129;6754;1644;1860;395;103;102;74;55;21;38;31;9;4;3;2;1;1;0;1;0;0;0;0;0;0;0;0;24,6;63,3;NA;7H170013;SW V7-0 (2020-04-06)
2020-08-16 11:18:24;2020-08-16 09:18:22;E10,899573;N48,366297;H509,3;13,6;12,4;11,9;11,1;50802;35432;27414;17850;7570;1881;2052;446;94;122;78;79;35;28;29;13;3;2;1;2;0;1;0;0;0;0;0;0;0;0;0;24,6;63,5;NA;7H170013;SW V7-0 (2020-04-06)
2020-08-16 11:23:24;2020-08-16 09:23:22;E10,899570;N48,366292;H505,9;14,5;12,6;12,0;11,2;51775;35676;27150;17636;7590;1851;2030;474;104;120;67;60;37;27;29;14;3;2;3;1;1;0;0;1;0;0;0;0;0;0;0;24,3;64,5;NA;7H170013;SW V7-0 (2020-04-06)
2020-08-16 11:28:24;2020-08-16 09:28:22;E10,899562;N48,366308;H506,6;13,6;12,4;11,9;11,1;51270;35263;26957;17620;7451;1854;2007;494;118;110;73;55;27;38;22;12;3;3;3;0;0;0;1;0;0;0;0;0;0;0;0;24,5;64,1;NA;7H170013;SW V7-0 (2020-04-06)
2020-08-16 11:33:24;2020-08-16 09:33:22;E10,899545;N48,366305;H504,1;12,9;12,0;11,3;10,5;49262;33588;25612;16157;6528;1604;1749;395;99;95;63;52;18;33;30;16;3;3;4;1;1;0;0;0;0;0;0;0;0;0;0;24,6;62,7;NA;7H170013;SW V7-0 (2020-04-06)
2020-08-16 11:38:24;2020-08-16 09:38:22;E10,899528;N48,366308;H504,0;12,6;11,5;10,9;10,0;48371;31823;23142;14400;5666;1409;1508;372;104;104;49;62;20;21;35;18;3;2;3;1;0;1;0;0;0;0;0;0;0;0;0;24,8;61,9;NA;7H170013;SW V7-0 (2020-04-06)
2020-08-16 11:43:24;2020-08-16 09:43:22;E10,899498;N48,366318;H503,7;13,2;11,3;10,6;9,7;46783;31078;23226;13857;5516;1283;1346;326;88;93;70;53;26;23;41;13;5;3;2;2;1;0;1;0;0;0;0;0;0;0;0;25,2;60,5;NA;7H170013;SW V7-0 (2020-04-06)
2020-08-16 11:48:24;2020-08-16 09:48:22;E10,899445;N48,366347;H511,6;12,3;11,2;10,5;9,7;46906;31176;22964;13872;5533;1310;1407;330;88;105;65;60;17;33;29;11;4;3;4;1;0;1;0;0;0;0;0;0;0;0;0;25,4;60,2;NA;7H170013;SW V7-0 (2020-04-06)
2020-08-16 11:53:24;2020-08-16 09:53:22;E10,899335;N48,366415;H507,8;12,1;11,3;10,7;10,0;48253;31679;23305;14408;5766;1382;1410;350;96;96;68;52;27;25;22;16;3;2;2;1;1;0;0;0;0;0;0;0;0;0;0;25,6;60,2;NA;7H170013;SW V7-0 (2020-04-06)
2020-08-16 11:58:24;2020-08-16 09:58:22;E10,899580;N48,366290;H507,6;13,3;11,6;10,8;9,8;48001;31636;23098;13590;5228;1218;1321;337;104;90;72;44;20;35;36;21;4;4;3;2;0;0;0;1;0;0;0;0;0;0;0;25,8;59,4;NA;7H170013;SW V7-0 (2020-04-06)
2020-08-16 12:03:24;2020-08-16 10:03:23;E10,899400;N48,366392;H510,8;12,4;11,5;11,0;10,1;49197;32823;23718;13803;5446;1299;1362;324;113;109;99;47;36;24;30;16;3;1;3;1;1;0;0;0;0;0;0;0;0;0;0;26,0;58,2;NA;7H170013;SW V7-0 (2020-04-06)
2020-08-16 12:08:25;2020-08-16 10:08:23;E10,899645;N48,366208;H518,9;12,8;11,4;11,0;10,4;50561;34176;24747;14972;5791;1292;1451;319;90;116;74;55;25;23;20;8;2;2;1;2;0;0;1;0;0;0;0;0;0;0;0;26,2;57,8;NA;7H170013;SW V7-0 (2020-04-06)
2020-08-16 12:13:25;2020-08-16 10:13:23;E10,899632;N48,366207;H519,3;11,9;11,2;10,7;10,0;49579;32679;23138;13608;5121;1244;1225;320;95;111;70;49;21;26;22;10;2;3;3;0;1;0;0;0;0;0;0;0;0;0;0;26,4;57,0;NA;7H170013;SW V7-0 (2020-04-06)
2020-08-16 12:18:25;2020-08-16 10:18:23;E10,899728;N48,366187;H508,9;12,9;10,7;10,2;9,5;46962;30530;21914;12364;4739;1043;1144;308;83;101;61;52;24;27;23;10;2;2;3;2;0;1;0;1;0;0;0;0;0;0;0;26,6;55,3;NA;7H170013;SW V7-0 (2020-04-06)
2020-08-16 12:23:25;2020-08-16 10:23:23;E10,899728;N48,366282;H491,8;12,5;10,8;10,3;9,6;47411;30815;22159;12708;4783;1115;1168;328;111;105;59;57;34;24;21;9;3;2;3;1;1;0;1;0;0;0;0;0;0;0;0;27,0;54,1;NA;7H170013;SW V7-0 (2020-04-06)
2020-08-16 12:28:25;2020-08-16 10:28:23;E10,899583;N48,366362;H492,6;11,1;10,1;9,6;8,9;43663;28395;20449;11574;4601;1044;1111;286;93;114;59;49;23;29;27;11;3;2;2;1;0;1;0;0;0;0;0;0;0;0;0;26,8;54,1;NA;7H170013;SW V7-0 (2020-04-06)
