***begin of header***
date&time [local time];date&time [UTC];longitude [°];lattitude [°];height [m];PM10 [ug/m3];PM4 [ug/m3];PM2.5 [ug/m3];PM1 [ug/m3];0,25 µm;0,28 µm;0,30 µm;0,35 µm;0,40 µm;0,45 µm;0,50 µm;0,58 µm;0,65 µm;0,70 µm;0,80 µm;1,00 µm;1,30 µm;1,60 µm;2,00 µm;2,50 µm;3,00 µm;3,50 µm;4,00 µm;5,00 µm;6,50 µm;7,50 µm;8,50 µm;10,00 µm;12,50 µm;15,00 µm;17,50 µm;20,00 µm;25,00 µm;30,00 µm;32,00 µm;Temp. [°C]; humidity [%rH]; pressure [hPa];serial-No;software-version
2020-08-17 02:32:59;2020-08-17 00:32:59;E10,907820;N48,357680;H516,1;7,3;6,9;6,4;5,7;29652;17283;11328;6613;1744;452;409;146;44;60;50;29;19;17;31;14;4;3;1;1;0;0;0;0;0;0;0;0;0;0;0;20,0;72,9;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-17 02:37:59;2020-08-17 00:37:59;E10,906957;N48,357952;H488,6;8,0;7,3;6,7;5,9;30748;18024;11665;6905;1799;427;473;138;48;60;48;43;14;22;34;20;3;0;4;0;1;0;0;0;0;0;0;0;0;0;0;19,8;74,0;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-17 02:42:59;2020-08-17 00:42:59;E10,907003;N48,358008;H509,9;8,4;7,2;6,7;6,0;31272;18082;11963;7048;1774;447;473;132;67;44;44;30;13;20;29;17;3;2;1;2;0;1;0;0;0;0;0;0;0;0;0;19,6;74,8;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-17 02:47:59;2020-08-17 00:47:59;E10,907202;N48,358170;H590,1;8,8;7,5;7,0;6,1;31936;18702;12158;7345;1880;497;450;164;44;60;43;45;15;28;33;17;1;4;1;1;0;0;1;0;0;0;0;0;0;0;0;19,6;76,0;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-17 02:53:00;2020-08-17 00:53:00;E10,907245;N48,357962;H529,2;8,8;7,5;6,9;6,1;32011;18776;12100;7283;1913;478;515;141;63;49;49;29;16;24;30;14;4;1;4;0;1;1;0;0;0;0;0;0;0;0;0;19,6;76,4;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-17 02:58:00;2020-08-17 00:58:00;E10,907128;N48,357930;H516,4;7,3;6,6;6,2;5,6;29361;16720;10908;6423;1695;403;455;137;50;58;39;39;24;14;24;12;1;2;1;1;1;0;0;0;0;0;0;0;0;0;0;19,6;75,6;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-17 03:03:00;2020-08-17 01:03:00;E10,906788;N48,357558;H549,9;7,6;6,6;6,0;5,2;27189;15493;10200;6049;1547;366;433;132;52;59;49;30;30;25;29;17;3;1;3;1;0;1;0;0;0;0;0;0;0;0;0;19,4;75,2;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-17 03:08:00;2020-08-17 01:08:00;E10,906947;N48,357723;H530,9;7,0;6,3;5,8;5,1;26481;15257;9633;5910;1552;373;382;152;58;68;54;46;21;22;21;14;2;3;3;2;0;0;0;0;0;0;0;0;0;0;0;19,4;75,4;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-17 03:13:00;2020-08-17 01:13:00;E10,906983;N48,357830;H521,0;7,7;6,3;5,9;5,1;26672;15144;9882;5927;1523;373;421;129;42;63;42;48;17;19;31;16;2;1;1;2;0;0;1;0;0;0;0;0;0;0;0;19,2;75,8;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-17 03:18:00;2020-08-17 01:18:00;E10,906985;N48,357895;H515,5;7,0;6,4;5,9;5,1;26487;15540;9779;5896;1571;389;371;127;54;42;45;30;20;18;32;20;4;1;1;2;0;0;0;0;0;0;0;0;0;0;0;19,2;76,6;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-17 03:23:00;2020-08-17 01:23:00;E10,906988;N48,357957;H513,6;7,2;6,3;5,8;5,1;26933;15503;9815;5802;1471;387;365;135;41;63;51;49;21;20;21;14;2;2;2;0;2;0;0;0;0;0;0;0;0;0;0;19,2;76,6;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-17 03:28:00;2020-08-17 01:28:00;E10,906888;N48,358185;H512,7;7,9;6,4;5,9;5,1;26732;15366;10010;5946;1649;361;396;128;48;40;42;39;17;27;25;19;4;2;2;1;0;0;0;1;0;0;0;0;0;0;0;19,2;76,6;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-17 03:33:00;2020-08-17 01:33:00;E10,906860;N48,358117;H495,3;6,4;6,0;5,6;4,9;25588;14702;9425;5559;1504;339;400;135;60;43;48;40;19;18;24;15;2;0;3;1;0;0;0;0;0;0;0;0;0;0;0;19,2;76,2;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-17 03:38:00;2020-08-17 01:38:00;E10,906875;N48,358182;H503,7;6,6;5,6;5,1;4,4;22918;12951;8353;4901;1268;313;367;136;49;73;38;48;19;15;29;15;2;3;1;1;0;1;0;0;0;0;0;1;0;0;0;19,4;73,2;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-17 03:43:00;2020-08-17 01:43:00;E10,906928;N48,358078;H490,9;6,7;5,5;5,1;4,3;22273;12438;8349;4876;1302;314;373;132;57;61;45;42;16;25;25;18;3;1;3;0;0;0;1;0;0;0;1;0;0;1;0;19,6;72,7;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-17 03:48:00;2020-08-17 01:48:00;E10,906935;N48,358050;H1,5;7,1;5,9;5,2;4,2;21769;12339;7988;4882;1350;342;415;129;60;61;55;37;18;21;40;20;3;3;5;1;1;0;0;0;1;0;0;0;0;0;0;19,6;72,7;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-17 03:53:01;2020-08-17 01:53:00;E10,907042;N48,358025;H500,1;6,0;5,4;4,9;4,2;21513;12157;7747;4786;1243;286;379;147;51;57;46;47;17;14;29;19;2;1;2;2;0;0;0;0;0;0;0;0;0;0;0;19,6;71,7;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-17 03:58:01;2020-08-17 01:58:01;E10,907108;N48,357972;H504,1;6,1;5,2;4,7;4,0;20805;11840;7475;4510;1260;315;354;129;43;53;41;43;17;22;26;13;3;2;1;1;0;1;0;0;0;0;0;0;0;0;0;19,6;70,7;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-17 04:03:01;2020-08-17 02:03:01;E10,907057;N48,357978;H495,0;5,5;5,1;4,7;4,0;20676;11518;7261;4385;1194;279;342;140;49;70;61;58;19;14;26;13;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0;19,8;70,7;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-17 04:08:01;2020-08-17 02:08:01;E10,906935;N48,357962;H483,5;5,3;4,9;4,6;3,9;20386;11025;7089;4239;1226;300;360;155;49;63;49;40;11;18;24;14;1;1;2;1;0;0;0;0;0;0;0;0;0;0;0;19,6;70,9;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-17 04:13:01;2020-08-17 02:13:01;E10,906880;N48,357983;H480,8;6,2;5,1;4,7;3,9;20119;11087;7225;4214;1224;348;351;130;64;64;68;42;22;21;30;13;3;1;2;0;0;0;1;0;0;0;0;0;0;0;0;19,6;71,7;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-17 04:18:01;2020-08-17 02:18:01;E10,906962;N48,358012;H489,2;5,6;5,0;4,6;3,9;20369;11092;7021;4178;1229;318;394;165;57;57;48;34;16;17;24;16;1;2;1;2;0;0;0;0;0;0;0;0;0;0;0;19,4;72,3;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-17 04:23:01;2020-08-17 02:23:01;E10,906887;N48,357973;H485,2;5,5;5,1;4,6;3,9;20099;11058;6933;4142;1147;292;362;119;61;59;47;47;18;17;28;16;4;1;2;1;0;0;0;0;0;0;0;0;0;0;0;19,4;72,3;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-17 04:28:01;2020-08-17 02:28:01;E10,906940;N48,357972;H484,8;5,7;5,1;4,7;4,0;20651;10844;6945;4054;1107;312;341;112;59;86;55;47;17;25;24;14;2;2;2;0;1;0;0;0;0;0;0;0;0;0;0;19,2;72,5;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-17 04:33:01;2020-08-17 02:33:01;E10,906915;N48,357995;H483,8;6,6;5,0;4,6;3,9;20280;11022;6954;4071;1110;308;338;158;51;66;53;45;20;18;26;13;2;1;2;2;0;0;0;1;0;1;0;0;0;0;0;19,2;73,2;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-17 04:38:01;2020-08-17 02:38:01;E10,906903;N48,358000;H482,9;6,2;5,5;5,0;4,0;20669;11044;6851;3971;1070;296;374;144;72;66;54;42;21;34;35;22;4;1;2;0;1;0;0;0;0;0;0;0;0;0;0;19,0;74,0;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-17 04:43:01;2020-08-17 02:43:01;E10,906912;N48,357988;H482,4;5,5;5,1;4,7;4,0;20842;11328;6775;4018;1104;279;373;150;58;77;52;44;22;25;25;13;1;3;1;1;0;0;0;0;0;0;0;0;0;0;0;19,0;74,6;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-17 04:48:01;2020-08-17 02:48:01;E10,906940;N48,357985;H485,3;6,2;5,1;4,6;3,9;20518;11131;6821;3974;1121;270;352;160;50;72;55;50;20;19;25;12;2;2;3;1;0;1;0;0;0;0;0;0;0;0;0;19,0;75,0;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-17 04:53:01;2020-08-17 02:53:01;E10,906960;N48,357932;H485,3;6,8;5,4;4,8;4,0;20800;11151;6751;3837;1069;287;385;133;58;71;55;53;25;22;32;18;4;2;1;0;1;0;1;0;0;0;0;0;0;0;0;18,8;75,4;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-17 04:58:02;2020-08-17 02:58:01;E10,906955;N48,357980;H481,0;6,2;5,6;5,0;4,0;20908;11040;6720;3870;1060;322;362;135;56;71;50;44;17;31;38;23;3;1;2;2;0;0;0;0;0;0;0;0;0;0;0;18,8;75,8;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-17 05:03:02;2020-08-17 03:03:01;E10,906968;N48,357993;H484,8;6,0;5,3;4,8;3,9;20482;10965;6666;3728;1071;324;360;139;60;64;56;42;24;15;33;21;3;2;2;0;1;0;0;0;0;0;0;0;0;0;0;18,8;76,2;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-17 05:08:02;2020-08-17 03:08:02;E10,906992;N48,358042;H490,3;6,2;5,2;4,7;4,0;20749;10908;6621;3789;1081;298;349;139;58;76;53;37;16;26;31;14;3;1;2;1;0;1;0;0;0;0;0;0;0;0;0;18,6;76,6;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-17 05:13:02;2020-08-17 03:13:02;E10,906978;N48,358040;H490,8;5,7;5,4;4,9;3,9;20636;11012;6665;3755;1036;323;373;138;38;86;54;46;21;27;36;22;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;18,6;77,1;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-17 05:18:02;2020-08-17 03:18:02;E10,906998;N48,358063;H495,2;5,4;5,1;4,7;4,0;20728;10837;6645;3686;1094;299;405;139;54;61;47;46;23;22;31;13;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;18,4;77,7;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-17 05:23:02;2020-08-17 03:23:02;E10,907027;N48,358052;H487,5;7,0;5,3;4,7;3,9;20633;10837;6568;3723;1118;259;344;136;46;64;49;52;9;30;31;15;3;3;1;1;1;0;0;1;0;0;0;0;0;0;0;18,4;78,3;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-17 05:28:02;2020-08-17 03:28:02;E10,907008;N48,358013;H488,9;5,2;5,0;4,6;3,9;20395;10867;6473;3473;1001;293;374;137;61;64;46;39;18;19;27;13;4;2;1;0;0;0;0;0;0;0;0;0;0;0;0;18,2;78,9;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-17 05:33:02;2020-08-17 03:33:02;E10,906920;N48,358113;H494,9;5,7;5,3;4,8;3,9;20237;10673;6387;3623;1018;287;345;147;53;63;59;46;25;23;39;23;3;1;1;1;0;0;0;0;0;0;0;0;0;0;0;18,0;79,5;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-17 05:38:02;2020-08-17 03:38:02;E10,906868;N48,358023;H479,0;5,7;5,1;4,7;3,9;20138;10669;6346;3657;1050;269;366;147;70;77;55;45;22;29;31;16;2;1;2;1;0;0;0;0;1;0;0;0;0;0;0;18,0;80,1;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-17 05:43:02;2020-08-17 03:42:57;E10,906933;N48,357955;H477,0;5,3;5,1;4,7;3,9;20529;10458;6456;3652;1067;273;362;140;63;71;55;50;21;27;28;14;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;18,0;80,3;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-17 05:48:02;2020-08-17 03:48:02;E10,906917;N48,358032;H483,8;5,7;5,1;4,6;3,8;20181;10616;6451;3563;976;289;309;145;52;69;51;44;18;25;31;15;4;2;1;0;1;0;0;0;0;0;0;0;0;0;0;18,0;80,3;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-17 05:53:02;2020-08-17 03:53:02;E10,906868;N48,358080;H488,4;5,1;4,7;4,4;3,7;19605;10346;6271;3502;987;282;352;126;54;56;59;31;25;22;24;13;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;17,8;80,5;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-17 05:58:02;2020-08-17 03:58:02;E10,906883;N48,357970;H476,8;5,1;4,6;4,3;3,7;19016;10062;5960;3317;981;281;354;134;45;68;67;54;19;18;23;13;2;1;0;2;0;0;0;0;0;0;0;0;0;0;0;17,8;80,7;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-17 06:03:02;2020-08-17 04:03:02;E10,906907;N48,358018;H478,9;5,0;4,8;4,4;3,7;19207;10146;5973;3560;1068;235;378;130;53;58;53;41;21;33;26;12;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;17,8;80,7;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-17 06:08:03;2020-08-17 04:08:03;E10,906962;N48,357938;H488,3;5,8;4,8;4,4;3,6;18764;10080;5911;3224;983;266;330;156;53;85;57;39;20;28;26;16;3;1;1;0;0;0;1;0;0;0;0;0;0;0;0;17,8;80,9;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-17 06:13:03;2020-08-17 04:12:58;E10,906937;N48,357897;H480,0;4,6;4,4;4,1;3,5;18135;9336;5623;3100;882;247;352;145;47;59;51;56;14;19;27;13;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;17,8;80,9;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-17 06:18:03;2020-08-17 04:17:58;E10,906952;N48,357893;H482,9;4,7;4,4;4,0;3,3;17212;9053;5359;3029;871;250;320;113;64;64;67;51;17;18;33;13;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;17,8;81,1;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-17 06:23:03;2020-08-17 04:22:58;E10,906960;N48,357902;H481,1;4,8;4,6;4,3;3,6;18621;9957;6134;3674;1161;316;408;145;56;68;53;44;21;22;26;10;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;17,8;81,1;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-17 06:28:03;2020-08-17 04:27:58;E10,906915;N48,357945;H481,6;4,7;4,5;4,2;3,6;18560;9661;5763;3384;1050;273;354;157;61;67;51;43;19;23;20;11;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0;17,8;81,4;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-17 06:33:03;2020-08-17 04:32:58;E10,906982;N48,357937;H487,7;5,3;4,4;4,0;3,3;16902;8808;5204;2994;910;279;346;134;48;68;74;36;20;18;28;16;1;3;0;1;0;1;0;0;0;0;0;0;0;0;0;17,8;81,6;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-17 06:38:03;2020-08-17 04:37:58;E10,907062;N48,357963;H491,7;4,4;4,2;4,0;3,3;16861;9078;5508;3025;966;267;360;127;52;79;52;44;23;28;21;14;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;17,8;81,8;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-17 06:43:03;2020-08-17 04:42:58;E10,907130;N48,358178;H531,4;4,2;4,0;3,7;3,1;15867;8375;4958;2769;788;253;314;144;50;62;61;42;12;20;23;13;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;17,8;81,8;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-17 06:48:03;2020-08-17 04:47:58;E10,907265;N48,358233;H548,8;4,3;4,0;3,7;3,0;15335;7922;4694;2579;801;244;318;129;51;66;67;41;27;25;22;14;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;17,8;81,6;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-17 06:53:03;2020-08-17 04:52:58;E10,907128;N48,358145;H520,7;4,4;4,1;3,7;3,0;15332;7672;4703;2649;789;206;280;143;56;65;62;41;13;14;35;14;2;2;0;1;0;0;0;0;0;0;0;0;0;0;0;17,8;81,2;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-17 06:58:03;2020-08-17 04:57:58;E10,907498;N48,358302;H562,8;4,1;3,8;3,5;2,9;14699;7484;4453;2545;747;230;308;161;52;62;50;52;21;24;23;11;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;17,8;80,7;NA;7H180002;SW V7-0 (2020-04-06)
