***begin of header***
date&time [local time];date&time [UTC];longitude [°];lattitude [°];height [m];PM10 [ug/m3];PM4 [ug/m3];PM2.5 [ug/m3];PM1 [ug/m3];0,25 µm;0,28 µm;0,30 µm;0,35 µm;0,40 µm;0,45 µm;0,50 µm;0,58 µm;0,65 µm;0,70 µm;0,80 µm;1,00 µm;1,30 µm;1,60 µm;2,00 µm;2,50 µm;3,00 µm;3,50 µm;4,00 µm;5,00 µm;6,50 µm;7,50 µm;8,50 µm;10,00 µm;12,50 µm;15,00 µm;17,50 µm;20,00 µm;25,00 µm;30,00 µm;32,00 µm;Temp. [°C]; humidity [%rH]; pressure [hPa];serial-No;software-version
2020-08-17 02:32:29;2020-08-17 00:32:27;E10,899806;N48,374250;H500,0;8,0;7,2;6,7;6,0;31977;19035;12126;6938;1783;405;452;95;42;54;38;29;13;20;23;14;3;2;4;1;0;0;0;0;1;0;0;0;0;0;0;20,7;70,9;NA;7H170026;SW V7-0 (2020-04-06)
2020-08-17 02:37:29;2020-08-17 00:37:27;E10,899806;N48,374250;H500,0;8,8;6,9;6,4;6,0;31598;18593;11724;6741;1730;389;459;103;43;47;45;19;12;14;19;9;1;3;2;2;1;0;1;0;0;0;0;0;0;0;0;20,5;72,9;NA;7H170026;SW V7-0 (2020-04-06)
2020-08-17 02:42:29;2020-08-17 00:42:28;E10,899806;N48,374250;H500,0;8,6;7,3;6,8;6,1;32220;19154;11863;6830;1663;432;461;123;36;58;43;29;14;29;20;13;4;2;3;2;0;1;0;0;0;0;0;0;0;0;0;20,4;73,8;NA;7H170026;SW V7-0 (2020-04-06)
2020-08-17 02:47:29;2020-08-17 00:47:28;E10,899806;N48,374250;H500,0;8,4;7,4;6,9;6,4;33683;19933;12746;7113;1879;452;481;102;58;58;29;42;20;14;14;11;3;3;2;1;0;1;0;0;0;0;0;0;0;0;0;20,2;74,8;NA;7H170026;SW V7-0 (2020-04-06)
2020-08-17 02:52:29;2020-08-17 00:52:29;E10,899806;N48,374250;H500,0;8,2;6,4;5,7;5,1;27177;15589;9941;5611;1485;341;383;101;41;40;38;41;18;20;21;9;3;2;5;3;0;0;1;0;0;0;0;0;0;0;0;20,2;73,0;NA;7H170026;SW V7-0 (2020-04-06)
2020-08-17 02:57:29;2020-08-17 00:56:29;E10,899806;N48,374250;H500,0;7,8;6,4;5,6;4,9;25591;14776;9196;5147;1334;298;413;100;61;57;49;37;18;12;30;18;3;3;5;2;0;1;0;0;0;0;0;0;0;0;0;20,0;73,2;NA;7H170026;SW V7-0 (2020-04-06)
2020-08-17 03:02:29;2020-08-17 01:01:30;E10,899806;N48,374250;H500,0;8,0;6,0;5,4;4,8;25561;14368;9236;5015;1274;293;347;106;52;46;45;45;11;20;15;9;4;2;5;2;1;0;1;0;0;0;0;0;0;0;0;19,8;74,8;NA;7H170026;SW V7-0 (2020-04-06)
2020-08-17 03:07:29;2020-08-17 01:06:30;E10,899806;N48,374250;H500,0;8,8;6,4;5,7;4,9;26129;14825;9519;5155;1380;342;408;93;44;47;44;35;14;21;28;15;4;2;5;2;0;1;1;0;1;0;0;0;0;0;0;19,4;76,4;NA;7H170026;SW V7-0 (2020-04-06)
2020-08-17 03:12:29;2020-08-17 01:11:30;E10,899806;N48,374250;H500,0;7,3;6,3;5,5;4,9;25931;14670;9295;5341;1329;331;392;116;47;54;41;28;12;11;20;16;3;5;5;3;0;0;0;0;0;0;0;0;0;0;0;19,2;76,4;NA;7H170026;SW V7-0 (2020-04-06)
2020-08-17 03:17:29;2020-08-17 01:16:31;E10,899806;N48,374250;H500,0;7,3;6,1;5,4;4,7;24759;14275;9050;5203;1274;369;370;135;47;50;32;28;20;15;22;13;6;2;6;1;0;1;0;0;0;0;0;0;0;0;0;19,4;75,6;NA;7H170026;SW V7-0 (2020-04-06)
2020-08-17 03:22:29;2020-08-17 01:21:31;E10,899806;N48,374250;H500,0;6,8;5,8;5,3;4,7;24958;14579;8871;5218;1319;332;395;103;45;54;40;38;14;12;16;11;4;3;2;2;1;0;0;0;0;0;0;0;0;0;0;19,4;74,8;NA;7H170026;SW V7-0 (2020-04-06)
2020-08-17 03:27:30;2020-08-17 01:26:32;E10,899806;N48,374250;H500,0;8,2;6,1;5,4;4,7;24786;14146;9024;5090;1368;313;403;106;51;56;38;30;17;17;19;16;5;2;4;2;1;0;0;1;0;0;0;0;0;0;0;19,6;74,4;NA;7H170026;SW V7-0 (2020-04-06)
2020-08-17 03:32:30;2020-08-17 01:31:32;E10,899806;N48,374250;H500,0;7,4;5,9;5,3;4,6;24210;13741;8644;4945;1266;308;377;113;41;43;45;33;15;21;24;14;4;3;2;2;0;0;1;0;0;0;0;0;0;0;0;19,6;73,8;NA;7H170026;SW V7-0 (2020-04-06)
2020-08-17 03:37:30;2020-08-17 01:36:33;E10,899806;N48,374250;H500,0;8,0;5,3;4,8;4,3;22720;13140;8126;4702;1187;300;361;100;37;49;29;27;14;18;15;11;2;2;2;1;2;1;0;1;0;0;0;0;0;0;0;19,6;72,7;NA;7H170026;SW V7-0 (2020-04-06)
2020-08-17 03:42:30;2020-08-17 01:41:33;E10,899806;N48,374250;H500,0;6,8;5,6;4,9;4,3;22471;12899;8083;4638;1177;314;391;99;61;42;49;32;12;15;21;13;4;4;3;4;0;0;0;0;1;0;0;0;0;0;1;19,6;73,0;NA;7H170026;SW V7-0 (2020-04-06)
2020-08-17 03:47:30;2020-08-17 01:46:34;E10,899806;N48,374250;H500,0;6,4;5,4;4,9;4,2;21890;12486;7754;4426;1192;294;360;118;79;61;58;50;18;23;18;12;3;3;4;1;1;0;0;0;0;0;0;0;0;0;0;19,4;73,4;NA;7H170026;SW V7-0 (2020-04-06)
2020-08-17 03:52:30;2020-08-17 01:51:34;E10,899806;N48,374250;H500,0;7,6;5,7;5,0;4,1;21480;12235;7720;4337;1123;310;397;118;64;64;59;46;13;26;31;16;2;3;4;2;1;0;1;0;0;0;0;0;0;0;0;19,4;73,2;NA;7H170026;SW V7-0 (2020-04-06)
2020-08-17 03:57:30;2020-08-17 01:56:34;E10,899806;N48,374250;H500,0;6,7;5,2;4,6;4,0;20875;11856;7481;4276;1099;268;366;99;43;52;54;29;18;20;24;11;4;2;3;2;0;0;1;0;0;0;0;0;0;0;0;19,6;72,5;NA;7H170026;SW V7-0 (2020-04-06)
2020-08-17 04:02:30;2020-08-17 02:01:35;E10,899806;N48,374250;H500,0;5,7;4,9;4,4;3,9;20255;11473;7054;3919;1046;297;366;106;49;69;52;22;20;21;14;13;2;1;3;1;1;0;0;0;0;0;0;0;0;0;0;19,6;71,7;NA;7H170026;SW V7-0 (2020-04-06)
2020-08-17 04:07:30;2020-08-17 02:06:35;E10,899806;N48,374250;H500,0;6,0;4,8;4,3;3,8;20030;11159;6978;3958;1031;274;374;111;42;43;46;34;12;8;20;9;3;4;2;1;0;1;0;0;1;0;0;0;0;0;0;19,6;71,7;NA;7H170026;SW V7-0 (2020-04-06)
2020-08-17 04:12:30;2020-08-17 02:11:36;E10,899806;N48,374250;H500,0;5,4;4,8;4,3;3,8;19714;11058;6894;3890;1001;255;322;108;53;59;65;43;14;14;18;12;3;1;3;0;1;0;0;0;0;0;0;0;0;0;0;19,4;71,9;NA;7H170026;SW V7-0 (2020-04-06)
2020-08-17 04:17:30;2020-08-17 02:16:36;E10,899806;N48,374250;H500,0;6,2;4,9;4,4;3,8;19950;10986;6740;3838;1005;258;366;112;58;48;54;30;13;17;25;12;2;3;2;1;0;0;1;0;0;1;0;0;0;0;0;19,2;72,9;NA;7H170026;SW V7-0 (2020-04-06)
2020-08-17 04:22:30;2020-08-17 02:21:37;E10,899806;N48,374250;H500,0;6,8;5,0;4,5;3,8;20089;10888;6912;3791;1032;270;366;106;52;43;47;29;20;24;23;13;3;1;3;1;1;0;0;1;0;0;0;0;0;0;0;19,2;73,8;NA;7H170026;SW V7-0 (2020-04-06)
2020-08-17 04:27:30;2020-08-17 02:26:37;E10,899806;N48,374250;H500,0;6,4;5,3;4,6;3,9;20437;11022;6893;3841;1069;297;330;125;58;63;54;28;14;15;30;17;3;2;4;2;1;0;0;0;0;0;0;0;0;0;0;19,2;74,2;NA;7H170026;SW V7-0 (2020-04-06)
2020-08-17 04:32:30;2020-08-17 02:31:38;E10,899806;N48,374250;H500,0;5,9;5,1;4,5;3,9;20498;11093;6903;3750;1041;250;384;120;46;44;57;34;15;20;18;11;3;3;3;3;0;0;0;0;0;0;0;0;0;0;0;19,0;75,4;NA;7H170026;SW V7-0 (2020-04-06)
2020-08-17 04:37:30;2020-08-17 02:36:38;E10,899806;N48,374250;H500,0;6,0;5,0;4,6;3,9;20784;11402;6678;3758;999;226;342;124;55;53;46;41;14;27;18;12;2;4;1;1;1;0;0;0;1;0;0;0;0;0;0;18,8;76,4;NA;7H170026;SW V7-0 (2020-04-06)
2020-08-17 04:42:31;2020-08-17 02:41:39;E10,899806;N48,374250;H500,0;7,0;5,5;4,8;4,0;21163;11497;6886;3813;1033;265;389;118;45;52;44;35;24;26;29;16;4;2;3;2;0;0;1;0;0;0;1;0;1;0;0;18,8;77,0;NA;7H170026;SW V7-0 (2020-04-06)
2020-08-17 04:47:31;2020-08-17 02:46:39;E10,899806;N48,374250;H500,0;6,3;5,2;4,7;4,0;21165;11319;6888;3839;1013;274;335;124;64;76;55;54;10;23;22;12;5;1;3;1;0;1;0;0;0;0;0;0;0;0;0;18,6;77,9;NA;7H170026;SW V7-0 (2020-04-06)
2020-08-17 04:52:31;2020-08-17 02:51:39;E10,899806;N48,374250;H500,0;7,1;5,4;4,7;4,0;21371;11759;6904;3758;1045;261;364;131;56;60;45;27;15;26;22;13;4;3;4;2;0;0;0;1;0;0;0;0;0;0;0;18,6;78,1;NA;7H170026;SW V7-0 (2020-04-06)
2020-08-17 04:57:31;2020-08-17 02:56:40;E10,899806;N48,374250;H500,0;6,0;5,3;4,8;4,1;21397;11611;6717;3759;1027;274;370;150;45;76;55;42;22;23;24;14;3;3;3;0;1;0;0;0;0;0;0;0;0;0;0;18,4;78,7;NA;7H170026;SW V7-0 (2020-04-06)
2020-08-17 05:02:31;2020-08-17 03:01:40;E10,899806;N48,374250;H500,0;5,9;5,4;4,9;4,0;21113;11325;6848;3723;986;266;387;111;57;62;51;51;23;19;30;20;4;0;3;1;0;0;0;0;0;0;0;0;0;0;0;18,4;79,3;NA;7H170026;SW V7-0 (2020-04-06)
2020-08-17 05:07:31;2020-08-17 03:06:41;E10,899806;N48,374250;H500,0;5,9;5,2;4,7;4,0;21360;11362;6693;3672;990;298;368;127;53;68;55;35;22;12;24;15;2;3;1;1;1;0;0;0;0;0;0;0;0;0;0;18,4;79,5;NA;7H170026;SW V7-0 (2020-04-06)
2020-08-17 05:12:31;2020-08-17 03:11:41;E10,899806;N48,374250;H500,0;6,0;5,1;4,6;4,0;20954;11319;6571;3683;1015;250;340;110;51;61;60;39;15;25;22;10;3;1;4;0;0;1;0;0;0;0;0;0;0;0;0;18,2;79,9;NA;7H170026;SW V7-0 (2020-04-06)
2020-08-17 05:17:31;2020-08-17 03:16:42;E10,899806;N48,374250;H500,0;5,4;5,0;4,6;4,0;21048;11354;6526;3614;975;284;400;126;53;55;48;35;20;14;23;12;3;3;1;1;0;0;0;0;0;0;0;0;0;0;0;18,2;80,3;NA;7H170026;SW V7-0 (2020-04-06)
2020-08-17 05:22:31;2020-08-17 03:21:42;E10,899806;N48,374250;H500,0;5,9;5,2;4,8;4,0;21268;11603;6557;3598;981;285;400;99;62;54;45;38;14;27;27;14;4;2;2;0;1;0;0;0;0;0;0;0;0;0;0;18,0;80,9;NA;7H170026;SW V7-0 (2020-04-06)
2020-08-17 05:27:31;2020-08-17 03:26:43;E10,899806;N48,374250;H500,0;5,7;5,2;4,7;4,0;21133;11378;6733;3554;960;278;385;145;63;53;47;29;15;19;30;14;3;3;2;1;0;0;0;0;0;0;0;0;0;0;0;18,0;81,2;NA;7H170026;SW V7-0 (2020-04-06)
2020-08-17 05:32:31;2020-08-17 03:31:43;E10,899806;N48,374250;H500,0;6,2;5,0;4,5;3,9;20792;11410;6605;3559;1031;266;326;102;66;62;67;38;15;18;18;9;3;3;2;2;0;1;0;0;0;0;0;0;0;0;0;17,8;81,8;NA;7H170026;SW V7-0 (2020-04-06)
2020-08-17 05:37:31;2020-08-17 03:36:43;E10,899806;N48,374250;H500,0;5,6;5,2;4,7;3,9;20727;11136;6567;3540;970;267;363;122;54;58;54;42;22;26;23;13;4;3;2;1;0;0;0;0;0;0;0;0;0;0;0;17,8;82,2;NA;7H170026;SW V7-0 (2020-04-06)
2020-08-17 05:42:31;2020-08-17 03:41:44;E10,899806;N48,374250;H500,0;5,4;5,0;4,5;3,9;20868;11087;6462;3568;997;273;344;124;51;56;56;35;21;13;19;10;5;2;4;0;0;0;0;0;0;0;0;0;0;0;0;17,6;83,0;NA;7H170026;SW V7-0 (2020-04-06)
2020-08-17 05:47:31;2020-08-17 03:46:44;E10,899806;N48,374250;H500,0;6,1;5,4;4,8;4,0;21438;11800;6823;3564;963;283;397;98;51;64;57;35;18;24;22;16;6;2;3;0;1;0;0;0;0;0;0;0;0;0;0;17,6;83,6;NA;7H170026;SW V7-0 (2020-04-06)
2020-08-17 05:52:31;2020-08-17 03:51:45;E10,899806;N48,374250;H500,0;5,7;5,3;4,8;4,1;21817;11780;6754;3602;995;254;352;114;48;66;56;37;21;21;24;12;3;3;4;0;0;0;0;0;0;0;0;0;0;0;0;17,6;83,8;NA;7H170026;SW V7-0 (2020-04-06)
2020-08-17 05:57:31;2020-08-17 03:56:45;E10,899806;N48,374250;H500,0;5,5;5,1;4,6;3,8;20316;10740;6319;3325;902;246;366;104;58;63;48;49;11;27;26;12;5;2;2;1;0;0;0;0;0;0;0;0;0;0;0;17,6;83,8;NA;7H170026;SW V7-0 (2020-04-06)
2020-08-17 06:02:31;2020-08-17 04:01:46;E10,899806;N48,374250;H500,0;6,2;4,9;4,4;3,7;19359;10391;5959;3106;875;245;393;121;44;74;60;45;12;21;22;16;5;2;2;1;0;0;1;0;0;0;0;0;0;0;0;17,6;83,8;NA;7H170026;SW V7-0 (2020-04-06)
2020-08-17 06:07:31;2020-08-17 04:06:46;E10,899806;N48,374250;H500,0;5,0;4,5;4,1;3,5;18623;9715;5761;3122;849;249;328;113;56;60;68;44;17;17;14;10;3;1;4;1;0;0;0;0;0;0;0;0;0;0;0;17,6;83,6;NA;7H170026;SW V7-0 (2020-04-06)
2020-08-17 06:12:32;2020-08-17 04:11:47;E10,899806;N48,374250;H500,0;4,9;4,4;4,0;3,4;17958;9518;5552;3007;880;240;331;126;49;55;44;36;18;16;21;11;3;2;1;0;1;0;0;0;0;0;0;0;0;0;0;17,6;83,6;NA;7H170026;SW V7-0 (2020-04-06)
2020-08-17 06:17:32;2020-08-17 04:16:47;E10,899806;N48,374250;H500,0;4,9;4,5;4,0;3,3;17301;9265;5452;2920;849;218;319;131;47;59;48;40;25;25;27;11;4;2;2;1;0;0;0;0;0;0;0;0;0;0;0;17,6;83,6;NA;7H170026;SW V7-0 (2020-04-06)
2020-08-17 06:22:32;2020-08-17 04:21:48;E10,899806;N48,374250;H500,0;4,5;4,3;3,9;3,3;17303;9096;5291;2790;879;203;322;126;59;69;59;45;22;20;18;11;3;2;2;0;0;0;0;0;0;0;0;0;0;0;0;17,6;83,6;NA;7H170026;SW V7-0 (2020-04-06)
2020-08-17 06:27:32;2020-08-17 04:26:48;E10,899806;N48,374250;H500,0;4,9;4,4;4,0;3,3;17055;9165;5241;2937;808;255;341;125;45;69;51;43;18;25;22;12;4;2;2;1;0;0;0;0;0;0;0;0;0;0;0;17,6;83,8;NA;7H170026;SW V7-0 (2020-04-06)
2020-08-17 06:32:32;2020-08-17 04:31:48;E10,899806;N48,374250;H500,0;5,0;4,5;3,9;3,2;16726;8827;5188;2774;820;238;319;109;52;55;49;41;17;23;22;16;4;4;2;1;0;0;0;0;0;0;0;0;0;0;0;17,6;83,8;NA;7H170026;SW V7-0 (2020-04-06)
2020-08-17 06:37:32;2020-08-17 04:36:49;E10,899806;N48,374250;H500,0;5,5;4,4;3,8;3,1;16270;8692;4827;2680;749;240;359;116;60;72;60;36;23;21;22;16;2;2;2;2;0;1;0;0;0;0;0;0;0;0;0;17,6;83,8;NA;7H170026;SW V7-0 (2020-04-06)
2020-08-17 06:42:32;2020-08-17 04:41:49;E10,899806;N48,374250;H500,0;5,5;4,1;3,6;3,0;15784;8263;4905;2580;760;220;328;114;36;58;58;37;20;19;19;9;3;4;2;1;0;0;0;1;0;0;0;0;0;0;0;17,6;83,6;NA;7H170026;SW V7-0 (2020-04-06)
2020-08-17 06:47:32;2020-08-17 04:46:50;E10,899806;N48,374250;H500,0;5,1;4,1;3,6;2,9;15248;7961;4644;2475;744;223;298;112;58;58;49;50;20;24;23;12;3;2;1;1;0;1;0;0;1;0;0;0;0;0;0;17,6;83,4;NA;7H170026;SW V7-0 (2020-04-06)
2020-08-17 06:52:32;2020-08-17 04:51:50;E10,899806;N48,374250;H500,0;4,4;4,0;3,5;2,9;14911;7817;4575;2539;725;225;348;106;70;57;57;53;18;26;21;9;3;1;3;1;0;0;0;0;0;0;0;0;0;0;0;17,6;83,2;NA;7H170026;SW V7-0 (2020-04-06)
2020-08-17 06:57:32;2020-08-17 04:56:51;E10,899806;N48,374250;H500,0;4,3;3,7;3,3;2,8;14440;7634;4385;2414;696;226;306;106;51;64;54;36;16;22;15;10;1;3;2;0;1;0;0;0;0;0;0;0;0;0;0;17,8;82,6;NA;7H170026;SW V7-0 (2020-04-06)
