***begin of header***
date&time [local time];serial-no;type;PM10 [ug/m3];PM2.5 [ug/m3];PM1 [ug/m3];0,35 [um];0,46 [um];0,66 [um];1,0 [um];1,3 [um];1,7 [um];2,3 [um];3,0 [um];4,0 [um];5,2 [um];6,5 [um];8,0 [um];10 [um];12 [um];14 [um];16 [um];18 [um];20 [um];22 [um];25 [um];28 [um];31 [um];34 [um];37 [um];serial-OPC;T-out [°C];T-aerosol [°C];rH [%];date&time [UTC];longitude [°];latitude [°];height [m];time-resolution [s];software-version;last calibration [local time];configuration version
***end of header***
2020-08-17 00:00:06;SN19013;measure;12,55;7,77;7,24;33186,1;1856,8;364,2;97,5;92,3;56,4;51,3;30,8;41,0;25,6;25,6;10,3;0,0;5,1;5,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;177340903;22,8;33,5;34,9;2020-08-16 22:00:06;E10,894842;N48,347965;512,500;300;SW V1-11 (2020-06-17);2019-06-11 14:16:04;original set-up
2020-08-17 00:05:06;SN19013;measure;10,63;7,57;7,01;31490,7;1713,9;416,8;140,7;99,0;93,8;52,1;10,4;41,7;15,6;15,6;5,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;177340903;22,8;33,3;34,5;2020-08-16 22:05:06;E10,894828;N48,347962;510,100;300;SW V1-11 (2020-06-17);2019-06-11 14:16:04;original set-up
2020-08-17 00:10:06;SN19013;measure;9,27;7,13;6,70;29742,4;1651,5;251,3;97,4;107,7;56,4;51,3;15,4;5,1;10,3;0,0;10,3;5,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;177340903;23,0;33,2;34,3;2020-08-16 22:10:06;E10,894927;N48,347908;509,400;300;SW V1-11 (2020-06-17);2019-06-11 14:16:04;original set-up
2020-08-17 00:15:06;SN19013;measure;8,97;6,51;6,08;26544,7;1567,7;280,0;86,5;132,3;45,8;35,6;25,5;20,4;5,1;5,1;5,1;5,1;5,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;177340903;23,2;33,1;34,0;2020-08-16 22:15:06;E10,894808;N48,347958;513,000;300;SW V1-11 (2020-06-17);2019-06-11 14:16:04;original set-up
2020-08-17 00:20:06;SN19013;measure;6,95;6,36;5,91;25499,6;1409,9;315,6;81,4;76,3;76,3;50,9;5,1;15,3;5,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;177340903;23,2;33,1;33,2;2020-08-16 22:20:06;E10,894850;N48,347917;507,400;300;SW V1-11 (2020-06-17);2019-06-11 14:16:04;original set-up
2020-08-17 00:25:06;SN19013;measure;7,16;6,09;5,70;24498,5;1537,2;341,0;50,9;132,3;30,5;50,9;5,1;20,4;5,1;5,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;177340903;23,1;33,1;32,9;2020-08-16 22:25:06;E10,894895;N48,347912;514,000;300;SW V1-11 (2020-06-17);2019-06-11 14:16:04;original set-up
2020-08-17 00:30:06;SN19013;measure;6,21;5,25;4,99;21210,3;1252,2;315,6;66,2;71,3;50,9;15,3;10,2;10,2;15,3;0,0;0,0;0,0;0,0;10,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;177340903;23,2;33,1;32,4;2020-08-16 22:30:06;E10,894867;N48,347880;517,100;300;SW V1-11 (2020-06-17);2019-06-11 14:16:04;original set-up
2020-08-17 00:35:06;SN19013;measure;6,01;4,62;4,28;17977,5;1119,6;268,7;79,6;94,5;49,8;29,9;14,9;5,0;14,9;5,0;0,0;0,0;5,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;177340903;23,3;33,1;31,8;2020-08-16 22:35:06;E10,894998;N48,347897;510,500;300;SW V1-11 (2020-06-17);2019-06-11 14:16:04;original set-up
2020-08-17 00:40:06;SN19013;measure;5,58;3,95;3,63;15156,9;764,3;251,3;46,2;82,1;30,8;30,8;15,4;15,4;0,0;0,0;5,1;5,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;177340903;23,4;33,1;31,2;2020-08-16 22:40:06;E10,894938;N48,347898;513,700;300;SW V1-11 (2020-06-17);2019-06-11 14:16:04;original set-up
