
***begin of header***
date&time [local time];type;PM10 [ug/m3];PM4 [ug/m3];PM2.5 [ug/m3];PM1 [ug/m3];CalPM10;CalPM4;CalPM2.5;CalPM1;T-fact;T-out [°C];T-aerosol[°C];rH [%];status;date&time [UTC];longitude;lattitude;height [m];serial-no;time-resolution;software-version;cell-no;last calibration [local time]
2020-08-17 03:10:00;measure;0,0;0,0;0,0;0,0;1,0;0,8;0,8;0,9;1,8;21,5;31,6;40,6;0,0;2020-08-17 01:09:56;E10,897160;N48,336142;H483,7;SN17018;300;SW V8-8 (2020-05-06);1;2020-08-11 23:31
2020-08-17 03:15:00;measure;0,0;0,0;0,0;0,0;1,0;0,8;0,8;0,9;1,8;21,4;31,4;40,7;0,0;2020-08-17 01:14:56;E10,897160;N48,336142;H483,7;SN17018;300;SW V8-8 (2020-05-06);1;2020-08-11 23:31
2020-08-17 03:20:00;measure;0,0;0,0;0,0;0,0;1,0;0,8;0,8;0,9;1,8;21,2;31,3;40,9;0,0;2020-08-17 01:19:56;E10,897160;N48,336142;H483,7;SN17018;300;SW V8-8 (2020-05-06);1;2020-08-11 23:31
2020-08-17 03:25:00;measure;0,0;0,0;0,0;0,0;1,0;0,8;0,8;0,9;1,8;21,2;31,1;41,2;0,0;2020-08-17 01:24:56;E10,897160;N48,336142;H483,7;SN17018;300;SW V8-8 (2020-05-06);1;2020-08-11 23:31
2020-08-17 03:30:00;measure;0,0;0,0;0,0;0,0;1,0;0,8;0,8;0,9;1,8;20,9;31,0;41,5;0,0;2020-08-17 01:29:56;E10,897160;N48,336142;H483,7;SN17018;300;SW V8-8 (2020-05-06);1;2020-08-11 23:31
2020-08-17 03:35:00;measure;0,0;0,0;0,0;0,0;1,0;0,8;0,8;0,9;1,8;20,5;30,8;41,5;0,0;2020-08-17 01:34:56;E10,897160;N48,336142;H483,7;SN17018;300;SW V8-8 (2020-05-06);1;2020-08-11 23:31
2020-08-17 03:40:00;measure;0,0;0,0;0,0;0,0;1,0;0,8;0,8;0,9;1,8;20,5;30,6;41,6;0,0;2020-08-17 01:39:56;E10,897160;N48,336142;H483,7;SN17018;300;SW V8-8 (2020-05-06);1;2020-08-11 23:31
2020-08-17 03:45:00;measure;0,0;0,0;0,0;0,0;1,0;0,8;0,8;0,9;1,8;20,4;30,3;41,9;0,0;2020-08-17 01:44:56;E10,897160;N48,336142;H483,7;SN17018;300;SW V8-8 (2020-05-06);1;2020-08-11 23:31
2020-08-17 03:50:00;measure;0,0;0,0;0,0;0,0;1,0;0,8;0,8;0,9;1,8;20,5;30,1;41,9;0,0;2020-08-17 01:49:56;E10,897160;N48,336142;H483,7;SN17018;300;SW V8-8 (2020-05-06);1;2020-08-11 23:31
2020-08-17 03:55:00;zero_det;0,0;0,0;0,0;0,0;1,0;0,8;0,8;0,9;1,8;20,8;31,0;40,8;1,0;2020-08-17 01:54:56;E10,897160;N48,336142;H483,7;SN17018;300;SW V8-8 (2020-05-06);1;2020-08-11 23:31
2020-08-17 04:00:00;measure;2,8;2,3;2,0;2,0;1,0;0,8;0,8;0,9;1,8;20,9;30,5;41,3;0,0;2020-08-17 01:59:56;E10,897160;N48,336142;H483,7;SN17018;300;SW V8-8 (2020-05-06);1;2020-08-11 23:31
2020-08-17 04:05:00;measure;1,2;0,9;0,9;0,9;1,0;0,8;0,8;0,9;1,8;20,7;30,4;41,4;0,0;2020-08-17 02:04:56;E10,897575;N48,336045;H511,8;SN17018;300;SW V8-8 (2020-05-06);1;2020-08-11 23:31
2020-08-17 04:10:00;measure;1,3;1,1;0,9;0,9;1,0;0,8;0,8;0,9;1,8;20,6;30,2;41,9;0,0;2020-08-17 02:09:56;E10,897655;N48,335558;H511,8;SN17018;300;SW V8-8 (2020-05-06);1;2020-08-11 23:31
2020-08-17 04:15:00;measure;0,7;0,7;0,7;0,6;1,0;0,8;0,8;0,9;1,8;20,5;30,1;41,9;0,0;2020-08-17 02:14:56;E10,897408;N48,336127;H497,8;SN17018;300;SW V8-8 (2020-05-06);1;2020-08-11 23:31
2020-08-17 04:20:00;measure;0,4;0,4;0,4;0,4;1,0;0,8;0,8;0,9;1,8;20,4;29,9;42,1;0,0;2020-08-17 02:19:56;E10,897407;N48,336035;H1,5;SN17018;300;SW V8-8 (2020-05-06);1;2020-08-11 23:31
2020-08-17 04:25:00;measure;0,0;0,0;0,0;0,0;1,0;0,8;0,8;0,9;1,8;20,4;29,8;42,3;0,0;2020-08-17 02:24:56;E10,897437;N48,335867;H523,4;SN17018;300;SW V8-8 (2020-05-06);1;2020-08-11 23:31
2020-08-17 04:30:00;measure;0,0;0,0;0,0;0,0;1,0;0,8;0,8;0,9;1,8;20,4;29,7;42,7;0,0;2020-08-17 02:29:56;E10,897418;N48,335925;H511,1;SN17018;300;SW V8-8 (2020-05-06);1;2020-08-11 23:31
2020-08-17 04:35:00;measure;0,0;0,0;0,0;0,0;1,0;0,8;0,8;0,9;1,8;20,2;29,5;42,8;0,0;2020-08-17 02:34:56;E10,897372;N48,335858;H502,2;SN17018;300;SW V8-8 (2020-05-06);1;2020-08-11 23:31
2020-08-17 04:40:00;measure;0,0;0,0;0,0;0,0;1,0;0,8;0,8;0,9;1,8;20,2;29,4;43,1;0,0;2020-08-17 02:39:57;E10,897392;N48,335862;H504,2;SN17018;300;SW V8-8 (2020-05-06);1;2020-08-11 23:31
2020-08-17 04:45:00;measure;0,0;0,0;0,0;0,0;1,0;0,8;0,8;0,9;1,8;20,2;29,3;43,5;0,0;2020-08-17 02:44:57;E10,897428;N48,335863;H506,7;SN17018;300;SW V8-8 (2020-05-06);1;2020-08-11 23:31
2020-08-17 04:50:00;measure;0,0;0,0;0,0;0,0;1,0;0,8;0,8;0,9;1,8;20,0;29,2;43,6;0,0;2020-08-17 02:49:57;E10,897435;N48,335850;H509,4;SN17018;300;SW V8-8 (2020-05-06);1;2020-08-11 23:31
2020-08-17 04:55:00;measure;0,1;0,0;0,0;0,0;1,0;0,8;0,8;0,9;1,8;20,0;29,1;43,9;0,0;2020-08-17 02:54:57;E10,897423;N48,335860;H510,0;SN17018;300;SW V8-8 (2020-05-06);1;2020-08-11 23:31
2020-08-17 05:00:00;measure;0,0;0,0;0,0;0,0;1,0;0,8;0,8;0,9;1,8;20,1;29,1;44,1;0,0;2020-08-17 02:59:57;E10,897417;N48,335867;H511,4;SN17018;300;SW V8-8 (2020-05-06);1;2020-08-11 23:31
2020-08-17 05:05:00;measure;0,0;0,0;0,0;0,0;1,0;0,8;0,8;0,9;1,8;19,8;29,0;44,3;0,0;2020-08-17 03:04:57;E10,897410;N48,335885;H513,6;SN17018;300;SW V8-8 (2020-05-06);1;2020-08-11 23:31
2020-08-17 05:10:00;measure;0,0;0,0;0,0;0,0;1,0;0,8;0,8;0,9;1,8;19,7;28,9;44,5;0,0;2020-08-17 03:09:57;E10,897425;N48,335895;H514,7;SN17018;300;SW V8-8 (2020-05-06);1;2020-08-11 23:31
2020-08-17 05:15:00;measure;0,0;0,0;0,0;0,0;1,0;0,8;0,8;0,9;1,8;19,6;28,8;44,8;0,0;2020-08-17 03:14:57;E10,897433;N48,335900;H515,6;SN17018;300;SW V8-8 (2020-05-06);1;2020-08-11 23:31
2020-08-17 05:20:00;measure;0,0;0,0;0,0;0,0;1,0;0,8;0,8;0,9;1,8;19,4;28,7;45,0;0,0;2020-08-17 03:19:57;E10,897450;N48,336068;H516,1;SN17018;300;SW V8-8 (2020-05-06);1;2020-08-11 23:31
2020-08-17 05:25:00;measure;0,0;0,0;0,0;0,0;1,0;0,8;0,8;0,9;1,8;19,6;28,6;45,2;0,0;2020-08-17 03:24:57;E10,897450;N48,335905;H516,8;SN17018;300;SW V8-8 (2020-05-06);1;2020-08-11 23:31
2020-08-17 05:30:00;zero_det;0,0;0,0;0,0;0,0;1,0;0,8;0,8;0,9;1,8;19,9;29,5;43,6;1,0;2020-08-17 03:29:57;E10,897483;N48,335857;H515,0;SN17018;300;SW V8-8 (2020-05-06);1;2020-08-11 23:31
2020-08-17 05:35:00;measure;0,8;0,8;0,8;0,7;1,0;0,8;0,8;0,9;1,8;19,6;29,1;44,3;0,0;2020-08-17 03:34:57;E10,897477;N48,335920;H513,0;SN17018;300;SW V8-8 (2020-05-06);1;2020-08-11 23:31
2020-08-17 05:40:00;measure;0,0;0,0;0,0;0,0;1,0;0,8;0,8;0,9;1,8;19,7;29,0;44,7;0,0;2020-08-17 03:39:57;E10,897335;N48,335887;H521,1;SN17018;300;SW V8-8 (2020-05-06);1;2020-08-11 23:31
2020-08-17 05:45:00;measure;0,4;0,4;0,4;0,4;1,0;0,8;0,8;0,9;1,8;19,6;28,8;45,0;0,0;2020-08-17 03:44:57;E10,897375;N48,335762;H508,1;SN17018;300;SW V8-8 (2020-05-06);1;2020-08-11 23:31
2020-08-17 05:50:00;measure;0,0;0,0;0,0;0,0;1,0;0,8;0,8;0,9;1,8;19,4;28,7;45,2;0,0;2020-08-17 03:49:57;E10,897408;N48,335752;H507,8;SN17018;300;SW V8-8 (2020-05-06);1;2020-08-11 23:31
2020-08-17 05:55:00;measure;0,0;0,0;0,0;0,0;1,0;0,8;0,8;0,9;1,8;19,5;28,6;45,6;0,0;2020-08-17 03:54:57;E10,897377;N48,336030;H505,9;SN17018;300;SW V8-8 (2020-05-06);1;2020-08-11 23:31
2020-08-17 06:00:00;measure;0,0;0,0;0,0;0,0;1,0;0,8;0,8;0,9;1,8;19,3;28,5;45,9;0,0;2020-08-17 03:59:57;E10,897673;N48,335642;H505,9;SN17018;300;SW V8-8 (2020-05-06);1;2020-08-11 23:31
2020-08-17 06:05:00;measure;0,0;0,0;0,0;0,0;1,0;0,8;0,8;0,9;1,8;19,5;28,5;46,1;0,0;2020-08-17 04:04:57;E10,897595;N48,335695;H515,1;SN17018;300;SW V8-8 (2020-05-06);1;2020-08-11 23:31
2020-08-17 06:10:00;measure;0,0;0,0;0,0;0,0;1,0;0,8;0,8;0,9;1,8;19,6;28,5;46,2;0,0;2020-08-17 04:09:57;E10,897615;N48,335740;H517,5;SN17018;300;SW V8-8 (2020-05-06);1;2020-08-11 23:31
2020-08-17 06:15:00;measure;0,0;0,0;0,0;0,0;1,0;0,8;0,8;0,9;1,8;19,7;28,4;46,3;0,0;2020-08-17 04:14:57;E10,897637;N48,335633;H514,7;SN17018;300;SW V8-8 (2020-05-06);1;2020-08-11 23:31
2020-08-17 06:20:00;measure;0,0;0,0;0,0;0,0;1,0;0,8;0,8;0,9;1,8;19,2;28,3;46,4;0,0;2020-08-17 04:19:57;E10,897337;N48,336307;H494,5;SN17018;300;SW V8-8 (2020-05-06);1;2020-08-11 23:31
2020-08-17 06:25:00;measure;0,0;0,0;0,0;0,0;1,0;0,8;0,8;0,9;1,8;19,1;28,3;46,5;0,0;2020-08-17 04:24:57;E10,897408;N48,336283;H480,6;SN17018;300;SW V8-8 (2020-05-06);1;2020-08-11 23:31
2020-08-17 06:30:00;measure;0,0;0,0;0,0;0,0;1,0;0,8;0,8;0,9;1,8;19,2;28,2;46,7;0,0;2020-08-17 04:29:57;E10,897493;N48,336110;H477,5;SN17018;300;SW V8-8 (2020-05-06);1;2020-08-11 23:31
2020-08-17 06:35:00;measure;0,0;0,0;0,0;0,0;1,0;0,8;0,8;0,9;1,8;19,0;28,2;46,9;0,0;2020-08-17 04:34:57;E10,897092;N48,336290;H507,8;SN17018;300;SW V8-8 (2020-05-06);1;2020-08-11 23:31
2020-08-17 06:40:00;measure;0,0;0,0;0,0;0,0;1,0;0,8;0,8;0,9;1,8;19,1;28,1;47,0;0,0;2020-08-17 04:39:57;E10,897343;N48,336105;H2,0;SN17018;300;SW V8-8 (2020-05-06);1;2020-08-11 23:31
2020-08-17 06:45:00;measure;0,0;0,0;0,0;0,0;1,0;0,8;0,8;0,9;1,8;19,1;28,1;47,1;0,0;2020-08-17 04:44:57;E10,897328;N48,336365;H502,9;SN17018;300;SW V8-8 (2020-05-06);1;2020-08-11 23:31
2020-08-17 06:50:00;measure;0,0;0,0;0,0;0,0;1,0;0,8;0,8;0,9;1,8;19,1;28,1;47,2;0,0;2020-08-17 04:49:57;E10,897393;N48,335780;H513,9;SN17018;300;SW V8-8 (2020-05-06);1;2020-08-11 23:31
2020-08-17 06:55:00;measure;0,8;0,1;0,0;0,0;1,0;0,8;0,8;0,9;1,8;19,2;28,1;47,1;0,0;2020-08-17 04:54:58;E10,897447;N48,335557;H510,1;SN17018;300;SW V8-8 (2020-05-06);1;2020-08-11 23:31
2020-08-17 07:00:00;measure;0,3;0,3;0,3;0,3;1,0;0,8;0,8;0,9;1,8;19,6;28,2;47,0;0,0;2020-08-17 04:59:58;E10,897353;N48,335755;H503,1;SN17018;300;SW V8-8 (2020-05-06);1;2020-08-11 23:31
2020-08-17 07:05:00;measure;0,4;0,0;0,0;0,0;1,0;0,8;0,8;0,9;1,8;19,9;28,2;47,0;0,0;2020-08-17 05:04:58;E10,897807;N48,336115;H514,9;SN17018;300;SW V8-8 (2020-05-06);1;2020-08-11 23:31
2020-08-17 07:10:00;measure;0,7;0,6;0,3;0,2;1,0;0,8;0,8;0,9;1,8;19,6;28,2;46,9;0,0;2020-08-17 05:09:58;E10,897588;N48,335990;H521,1;SN17018;300;SW V8-8 (2020-05-06);1;2020-08-11 23:31
2020-08-17 07:15:00;measure;0,4;0,4;0,3;0,1;1,0;0,8;0,8;0,9;1,8;19,7;28,3;46,8;0,0;2020-08-17 05:14:58;E10,897382;N48,336022;H487,6;SN17018;300;SW V8-8 (2020-05-06);1;2020-08-11 23:31
2020-08-17 07:20:00;measure;0,4;0,1;0,1;0,1;1,0;0,8;0,8;0,9;1,8;19,6;28,3;46,6;0,0;2020-08-17 05:19:58;E10,897228;N48,335860;H483,4;SN17018;300;SW V8-8 (2020-05-06);1;2020-08-11 23:31
2020-08-17 07:25:00;measure;1,0;0,4;0,3;0,3;1,0;0,8;0,8;0,9;1,8;20,0;28,4;46,6;0,0;2020-08-17 05:24:58;E10,897842;N48,336282;H486,7;SN17018;300;SW V8-8 (2020-05-06);1;2020-08-11 23:31
2020-08-17 07:30:00;measure;0,8;0,6;0,6;0,6;1,0;0,8;0,8;0,9;1,8;19,7;28,4;46,4;0,0;2020-08-17 05:29:58;E10,897815;N48,336160;H494,8;SN17018;300;SW V8-8 (2020-05-06);1;2020-08-11 23:31
2020-08-17 07:35:00;measure;1,3;0,9;0,9;0,8;1,0;0,8;0,8;0,9;1,8;19,8;28,5;46,2;0,0;2020-08-17 05:34:58;E10,897390;N48,336048;H510,8;SN17018;300;SW V8-8 (2020-05-06);1;2020-08-11 23:31
2020-08-17 07:40:00;measure;1,8;1,0;0,8;0,7;1,0;0,8;0,8;0,9;1,8;20,2;28,6;46,4;0,0;2020-08-17 05:39:58;E10,897467;N48,336320;H498,3;SN17018;300;SW V8-8 (2020-05-06);1;2020-08-11 23:31
2020-08-17 07:45:00;measure;1,8;1,2;0,9;0,9;1,0;0,8;0,8;0,9;1,8;20,0;28,6;46,1;0,0;2020-08-17 05:44:58;E10,897637;N48,336205;H506,9;SN17018;300;SW V8-8 (2020-05-06);1;2020-08-11 23:31
2020-08-17 07:50:00;measure;2,5;1,6;1,2;0,9;1,0;0,8;0,8;0,9;1,8;20,0;28,7;45,8;0,0;2020-08-17 05:49:58;E10,897237;N48,335692;H483,7;SN17018;300;SW V8-8 (2020-05-06);1;2020-08-11 23:31
2020-08-17 07:55:00;measure;2,2;1,4;1,3;1,3;1,0;0,8;0,8;0,9;1,8;20,1;28,8;45,8;0,0;2020-08-17 05:54:58;E10,897013;N48,335865;H511,2;SN17018;300;SW V8-8 (2020-05-06);1;2020-08-11 23:31
2020-08-17 08:00:00;measure;2,6;1,9;1,7;1,4;1,0;0,8;0,8;0,9;1,8;19,7;28,8;45,6;0,0;2020-08-17 05:59:58;E10,897088;N48,335780;H511,5;SN17018;300;SW V8-8 (2020-05-06);1;2020-08-11 23:31
2020-08-17 08:05:00;measure;2,6;2,0;1,6;1,5;1,0;0,8;0,8;0,9;1,8;19,7;28,8;45,5;0,0;2020-08-17 06:04:58;E10,897347;N48,335917;H508,0;SN17018;300;SW V8-8 (2020-05-06);1;2020-08-11 23:31
2020-08-17 08:10:00;measure;3,0;2,4;1,6;1,6;1,0;0,8;0,8;0,9;1,8;19,9;28,8;45,6;0,0;2020-08-17 06:09:58;E10,896728;N48,336227;H509,4;SN17018;300;SW V8-8 (2020-05-06);1;2020-08-11 23:31
2020-08-17 08:15:00;measure;2,8;1,8;1,6;1,6;1,0;0,8;0,8;0,9;1,8;20,0;28,8;45,7;0,0;2020-08-17 06:14:58;E10,898033;N48,335827;H511,5;SN17018;300;SW V8-8 (2020-05-06);1;2020-08-11 23:31
2020-08-17 08:20:00;measure;2,8;1,7;1,5;1,3;1,0;0,8;0,8;0,9;1,8;19,9;28,8;45,6;0,0;2020-08-17 06:19:58;E10,897160;N48,336142;H483,7;SN17018;300;SW V8-8 (2020-05-06);1;2020-08-11 23:31
2020-08-17 08:25:00;measure;2,8;1,8;1,5;1,3;1,0;0,8;0,8;0,9;1,8;19,9;28,8;45,7;0,0;2020-08-17 06:24:58;E10,897468;N48,336318;H511,0;SN17018;300;SW V8-8 (2020-05-06);1;2020-08-11 23:31
2020-08-17 08:30:00;measure;2,5;1,7;1,6;1,6;1,0;0,8;0,8;0,9;1,8;19,8;28,8;45,7;0,0;2020-08-17 06:29:58;E10,897278;N48,335677;H502,1;SN17018;300;SW V8-8 (2020-05-06);1;2020-08-11 23:31
