***begin of header***
date&time [local time];serial-no;type;PM10 [ug/m3];PM2.5 [ug/m3];PM1 [ug/m3];0,35 [um];0,46 [um];0,66 [um];1,0 [um];1,3 [um];1,7 [um];2,3 [um];3,0 [um];4,0 [um];5,2 [um];6,5 [um];8,0 [um];10 [um];12 [um];14 [um];16 [um];18 [um];20 [um];22 [um];25 [um];28 [um];31 [um];34 [um];37 [um];serial-OPC;T-out [°C];T-aerosol [°C];rH [%];date&time [UTC];longitude [°];latitude [°];height [m];time-resolution [s];software-version;last calibration [local time];configuration version
***end of header***
2020-08-17 00:00:06;SN19006;measure;9,88;9,32;8,95;41122,1;2283,6;445,9;108,3;150,0;50,0;33,3;4,2;25,0;0,0;0,0;0,0;0,0;0,0;0,0;4,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;177340608;23,2;32,5;37,8;2020-08-16 22:00:06;E10,899806;N48,374250;500,0;300;SW V1-11 (2020-06-17);2019-06-11 14:16:04;original set-up
2020-08-17 00:05:06;SN19006;measure;10,62;9,26;8,71;39474,6;2037,9;395,9;70,8;162,5;75,0;54,2;25,0;29,2;4,2;0,0;4,2;0,0;0,0;0,0;4,2;0,0;4,2;0,0;0,0;0,0;0,0;0,0;0,0;177340608;23,2;32,5;37,0;2020-08-16 22:05:06;E10,899806;N48,374250;500,0;300;SW V1-11 (2020-06-17);2019-06-11 14:16:04;original set-up
2020-08-17 00:10:06;SN19006;measure;10,09;8,36;7,93;35501,8;1928,2;318,5;76,4;114,7;46,7;46,7;25,5;8,5;12,7;0,0;8,5;0,0;4,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,2;0,0;0,0;177340608;23,3;32,4;36,7;2020-08-16 22:10:06;E10,899806;N48,374250;500,0;300;SW V1-11 (2020-06-17);2019-06-11 14:16:04;original set-up
2020-08-17 00:15:06;SN19006;measure;8,27;7,22;6,68;29583,6;1553,1;306,5;91,1;78,7;87,0;58,0;20,7;16,6;12,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,1;0,0;0,0;0,0;0,0;0,0;177340608;23,1;32,4;35,7;2020-08-16 22:15:06;E10,899806;N48,374250;500,0;300;SW V1-11 (2020-06-17);2019-06-11 14:16:04;original set-up
2020-08-17 00:20:06;SN19006;measure;10,27;6,47;6,08;26358,9;1313,3;260,2;85,4;85,4;65,1;28,5;16,3;20,3;4,1;28,5;12,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;177340608;23,2;32,4;34,7;2020-08-16 22:20:06;E10,899806;N48,374250;500,0;300;SW V1-11 (2020-06-17);2019-06-11 14:16:04;original set-up
2020-08-17 00:25:06;SN19006;measure;8,49;6,45;5,99;25700,4;1337,6;270,7;56,6;68,7;88,9;44,5;16,2;16,2;20,2;8,1;0,0;0,0;4,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;177340608;23,2;32,3;34,2;2020-08-16 22:25:06;E10,899806;N48,374250;500,0;300;SW V1-11 (2020-06-17);2019-06-11 14:16:04;original set-up
2020-08-17 00:30:06;SN19006;measure;8,73;6,71;6,31;27192,9;1325,3;333,4;74,1;98,8;65,9;41,2;8,2;12,3;8,2;0,0;8,2;4,1;4,1;0,0;0,0;4,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;177340608;23,1;32,4;34,1;2020-08-16 22:30:06;E10,899806;N48,374250;500,0;300;SW V1-11 (2020-06-17);2019-06-11 14:16:04;original set-up
2020-08-17 00:35:06;SN19006;measure;7,50;6,79;6,22;27028,2;1379,2;260,9;58,0;95,3;58,0;74,5;33,1;4,1;0,0;4,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;177340608;22,9;32,3;34,1;2020-08-16 22:35:06;E10,899806;N48,374250;500,0;300;SW V1-11 (2020-06-17);2019-06-11 14:16:04;original set-up
2020-08-17 00:40:06;SN19006;measure;8,47;6,37;5,99;25941,5;1380,3;305,8;80,7;97,7;38,2;38,2;12,7;25,5;12,7;0,0;4,2;4,2;0,0;0,0;4,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;177340608;22,9;32,3;34,1;2020-08-16 22:40:06;E10,899806;N48,374250;500,0;300;SW V1-11 (2020-06-17);2019-06-11 14:16:04;original set-up
2020-08-17 00:45:06;SN19006;measure;7,20;5,71;5,36;22970,1;1312,9;292,2;90,5;65,9;45,3;37,0;12,3;12,3;8,2;4,1;4,1;0,0;4,1;0,0;4,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;177340608;22,9;32,3;33,8;2020-08-16 22:45:06;E10,899806;N48,374250;500,0;300;SW V1-11 (2020-06-17);2019-06-11 14:16:04;original set-up
2020-08-17 00:50:06;SN19006;measure;6,70;5,44;5,14;21853,8;1205,1;211,2;74,5;45,6;41,4;29,0;16,6;4,1;4,1;4,1;0,0;4,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;177340608;22,9;32,2;33,2;2020-08-16 22:50:06;E10,899806;N48,374250;500,0;300;SW V1-11 (2020-06-17);2019-06-11 14:16:04;original set-up
2020-08-17 00:55:06;SN19006;measure;6,48;5,33;5,13;21904,8;1194,4;257,7;53,2;53,2;24,5;20,5;8,2;4,1;4,1;0,0;8,2;0,0;4,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,1;177340608;23,0;32,2;33,6;2020-08-16 22:55:06;E10,899806;N48,374250;500,0;300;SW V1-11 (2020-06-17);2019-06-11 14:16:04;original set-up
2020-08-17 01:00:06;SN19006;measure;7,84;6,17;5,72;24439,3;1256,2;309,7;68,8;73,1;51,6;38,7;25,8;30,1;4,3;0,0;0,0;4,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;177340608;23,1;32,2;33,7;2020-08-16 23:00:06;E10,899806;N48,374250;500,0;300;SW V1-11 (2020-06-17);2019-06-11 14:16:04;original set-up
2020-08-17 01:05:06;SN19006;measure;6,43;5,68;5,36;22899,2;1246,9;272,8;90,9;86,6;73,6;17,3;13,0;0,0;0,0;8,7;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;177340608;22,9;32,2;33,6;2020-08-16 23:05:06;E10,899806;N48,374250;500,0;300;SW V1-11 (2020-06-17);2019-06-11 14:16:04;original set-up
2020-08-17 01:10:06;SN19006;measure;6,93;5,70;5,32;22624,5;1329,4;288,8;76,4;93,4;76,4;29,7;8,5;12,7;0,0;4,2;0,0;4,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;177340608;22,8;32,2;33,1;2020-08-16 23:10:06;E10,899806;N48,374250;500,0;300;SW V1-11 (2020-06-17);2019-06-11 14:16:04;original set-up
2020-08-17 01:15:06;SN19006;measure;5,72;5,32;4,97;21310,9;1257,6;189,9;54,9;71,7;38,0;38,0;21,1;8,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;177340608;23,0;32,1;34,1;2020-08-16 23:15:06;E10,899806;N48,374250;500,0;300;SW V1-11 (2020-06-17);2019-06-11 14:16:04;original set-up
2020-08-17 01:20:06;SN19006;measure;6,15;5,20;4,87;21056,6;1191,0;239,0;79,7;88,1;46,1;33,5;8,4;12,6;0,0;8,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;177340608;22,4;32,1;33,7;2020-08-16 23:20:06;E10,899806;N48,374250;500,0;300;SW V1-11 (2020-06-17);2019-06-11 14:16:04;original set-up
2020-08-17 01:25:06;SN19006;measure;5,75;5,15;4,85;21021,7;1132,2;197,1;46,1;54,5;50,3;25,2;21,0;4,2;0,0;4,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;177340608;22,8;32,1;34,3;2020-08-16 23:25:06;E10,899806;N48,374250;500,0;300;SW V1-11 (2020-06-17);2019-06-11 14:16:04;original set-up
2020-08-17 01:30:06;SN19006;measure;7,27;5,45;5,07;21962,5;1409,1;213,9;54,5;79,7;37,7;50,3;12,6;8,4;8,4;4,2;4,2;4,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;177340608;22,7;32,1;34,3;2020-08-16 23:30:06;E10,899806;N48,374250;500,0;300;SW V1-11 (2020-06-17);2019-06-11 14:16:04;original set-up
2020-08-17 01:35:06;SN19006;measure;5,48;5,31;5,06;21766,9;1212,7;245,9;95,9;79,2;33,3;16,7;16,7;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;177340608;22,9;32,1;34,2;2020-08-16 23:35:06;E10,899806;N48,374250;500,0;300;SW V1-11 (2020-06-17);2019-06-11 14:16:04;original set-up
2020-08-17 01:40:06;SN19006;measure;7,91;5,94;5,61;24109,0;1175,2;262,6;87,5;108,4;58,3;16,7;12,5;25,0;8,3;8,3;4,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;177340608;22,8;32,1;33,9;2020-08-16 23:40:06;E10,899806;N48,374250;500,0;300;SW V1-11 (2020-06-17);2019-06-11 14:16:04;original set-up
2020-08-17 01:45:06;SN19006;measure;7,73;6,05;5,67;24254,9;1379,4;262,6;70,8;79,2;54,2;33,3;20,8;12,5;0,0;4,2;4,2;4,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;177340608;22,9;32,1;33,8;2020-08-16 23:45:06;E10,899806;N48,374250;500,0;300;SW V1-11 (2020-06-17);2019-06-11 14:16:04;original set-up
